무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경남종합시장경로당,34.93266,128.078699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오좌 공로당,37.085704,127.06473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우동경로당,35.936229,126.757303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
암곡와동경로당,35.86241,129.314324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현북면 보건지소,38.0193212,128.7231696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수산보건진료소,38.078942,128.6707324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡3리 경로당,36.999957,126.94687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기동마을회관(서호3리),34.9561152,126.4164593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용성1리 경로당,37.0097018,126.9484876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안중우림 경로당,36.993198,126.9527983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월평2경로당,35.9009616,126.7459443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍성경로당,35.9165186,126.7700359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현진에버빌아파트 경로당,37.48599,126.9070831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회현우체국,35.9122261,126.7553079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오봉경로당,35.8878614,126.7252886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분천2리 경로당,36.7039721,126.7689943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼일노인회,35.0520372,126.9892273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기부영6차경로당,35.0588049,126.9908312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한식동경로당,35.0419809,126.9840248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독상리(부녀) 경로당,35.0692167,127.1289575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동정경로당,35.0743366,127.1421081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천변여자경로당,35.0719343,127.1267496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
밤실경로당,35.0904406,127.1434968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한천경로당,35.0569515,127.1293813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분회경로당,35.0695968,127.1280435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모범경로당,34.950668,127.478921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농협중앙회북순천지점,34.958976,127.484569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평촌 경로당,35.0347,127.1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼산 경로당,35.0346,127.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원동 경로당,34.9932,127.0812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원중인경로당,35.7669215,127.0910593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호1차경로당,37.4944368,126.4858456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍림1차경로당,37.4961239,126.4818244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인현동 경로당,37.4735316,126.6341441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
라이온스 경로당,37.478214,126.6147529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장애인복지관,37.4528498,126.6280882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노인복지관,37.4678415,126.6338512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심곡경로당,37.5402318,126.6757637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼막경로당,37.4252725,126.9145561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안양7동경로당,37.3894961,126.9351635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한승미메이드A경로당,37.3952664,126.9293819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오관5구 경로당,36.5997458,126.6560757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대 경로당,36.6139346,126.7029578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태월경로당당,35.381278,126.9872053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역치 경로당,36.5892783,126.6759514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상유정 경로당,36.6693344,126.7388155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정두 경로당,36.6589355,126.7172895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하유정 경로당,36.6650759,126.7280106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효성헤링턴플레이스 경로당,36.6515149,126.6745518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥암1구 경로당,36.5833877,126.6421112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태영아파트 경로당,36.5950908,126.6670675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중흥S클래스 경로당,36.6542837,126.6828225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강월 경로당,36.6074427,126.7446134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향촌현대아파트 경로당,36.602568,126.655185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영2차 아파트 경로당,36.6023571,126.6518908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암 경로당,36.5962301,126.7563886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오관9리 경로당,36.5980344,126.6659718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신암 경로당,36.5855959,126.6804788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상산 경로당,36.6313393,126.6513392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용당 경로당,36.6045969,126.7402075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
