무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조종도서관,37.8182548,127.3529514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현2리 경로당,37.8276223,127.3472147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율길1리(장막동) 경로당,37.8400003,127.285192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연하1리 경로당,37.8033459,127.355558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항사리 경로당,37.7928266,127.3654081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행현2리 경로당,37.7604302,127.3602696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임초1리 경로당,37.774487,127.3718464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태봉2리(원흥리) 경로당,37.8176365,127.3242203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율길1리 경로당,37.8316196,127.2913199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상동리 경로당,37.7931269,127.3232448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항사리 벌말 경로당,37.789586,127.3706535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
물골 경로당,37.8388705,127.3057774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상면분회 경로당,37.8047289,127.3562826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율길2리 경로당,37.8273981,127.2915813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태봉1리 경로당,37.801784,127.3320697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행현1리 경로당,37.7736425,127.3636566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연하2리 경로당,37.8003246,127.3462526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태봉리(아랫벌말길) 경로당,37.7966957,127.3350983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕현리 경로당,37.7610767,127.393747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉수리 경로당,37.852852,127.2921663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북면노인회 경로당,37.8870188,127.5494143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조종면분회 경로당,37.8200385,127.3472771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현5리 경로당,37.8227245,127.3418805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상판리 경로당,37.9012083,127.3724918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운악리(세구지) 경로당,37.8818881,127.3624084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현3리 경로당,37.8122293,127.3505604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신하리(간촌) 경로당,37.8307545,127.3648921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북면행정복지센터,37.88806,127.5491066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제령리 경로당,37.8944778,127.5298867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
적목리 경로당,37.9703171,127.4547915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소법2리 경로당,37.9069859,127.5636285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도대2리 경로당,37.9596588,127.4724353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이곡1리 경로당,37.8806917,127.5309088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이곡2리 경로당,37.8799325,127.5459047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장지1통,37.3947402,127.2405495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장지2통,37.3970177,127.2441915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
물걸2리 경로당,37.7803557,128.1291055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
물걸1리 경로당,37.801917,128.0596913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화상대2리(어은동) 경로당,37.7841993,128.1483949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어론1리 경로당,37.725612,128.166087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍암1리 경로당,37.7129247,128.1866921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새뜸마을 5단지 경로당,36.4830959,127.2527817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방량리 경로당,37.6417335,127.9143725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
속초1리 경로당,37.6776214,127.9365523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신봉리 경로당,37.6889,127.9709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼현리 경로당,37.6624595,127.9132116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월운리 경로당,37.6383706,127.9384197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노천2리 경로당,37.6567567,128.0653851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌운1리 경로당,37.6423131,128.022245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌운2리 경로당,37.6368437,128.0083499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예양2리 경로당,36.5765931,127.3084458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태전 힐스테이트7단지,37.3806074,127.2289043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태전아이파크,37.3839918,127.2294932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태전 e펀한세상2차1단지,37.388617,127.233072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장지7통 경로당,37.3885429,127.2427779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거례리 경로당,38.06767,127.692831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
논미1리 경로당,38.10857,127.670904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원천2리 경로당,38.055773,127.668428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대양아파트 경로당,38.0944672,127.7025622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화리 마을회관,38.062139,127.720034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마현리 주민대피시설,38.231554,127.63754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신풍리 경로당,38.1186668,127.680791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
