무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원정1리(통안),35.6563136,128.7675845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원정1리(원당),35.6522617,128.7648591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원정2리,35.6481763,128.7567201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대우아파트 경로당,37.3411616,126.7437751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린경로당,37.3441303,126.745366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영남6차아파트 경로당,37.3413006,126.7379823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정왕 두산아파트 경로당,37.3384527,126.745471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수경로당,37.3399834,126.7517547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강아파트 경로당,37.3426808,126.7409547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건영1차아파트 경로당,37.3407189,126.7450618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건영5차아파트 경로당,37.3415146,126.7413031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유천아파트 경로당,37.3359515,126.7505603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡마을회관,35.4964674,127.8581848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
압수마을회관,35.4901892,127.8662394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서포경로당,35.0087676,127.9745582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화설당마을회관(사마1리),34.9650391,126.4532965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
곡지 경로당,35.0449072,126.3562887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원정2리(모강),35.652644,128.75582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡2리,35.62566,128.765568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원리,35.61059,128.759751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거연리,35.6145496,128.7687381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시영 경로당,36.6125911,128.2064724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상촌구기마을회관,35.4842762,127.8168802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계남마을회관,35.5217057,127.8317003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
