무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼정2단지(아)경로당,37.2933274,126.9435491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꽃뫼양지마을대우(아)경로당,37.2875734,126.9855775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간성 소공원 쉼터,38.3800299,128.4713087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임당1리 마을쉼터,38.2014606,128.0449076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장평리 마을쉼터,38.2084962,127.9511692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
속초시생활체육관 정자,38.1963611,128.57752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소담동 복합커뮤니티센터 광장,36.4841362,127.3008216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굴화주공2-1단지 경로당,35.5532504,129.2621503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거례리 경로당 정자,38.0667202,127.694618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광림-1,34.7474976,127.7273051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진중1리 쉼터,37.5557774,127.3086129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어양공원,35.9561907,126.9835423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제1어린이공원 156호,36.156092,128.347582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울산남부신용협동조합(삼산지점),35.544142,129.33591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울산남부신협협동조합(옥동지점),35.535816,129.289147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울산행복신협협동조합(신정지점),35.530984,129.323411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데정밀화학신용협동조합(본점),35.531518,129.364441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화개공원,36.208509,128.323769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평성공원,36.151935,128.327425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연화공원,36.160919,128.349896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초롱공원,36.151375,128.332795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정공원,36.119595,128.354435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송리공원,36.115683,128.345455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수도산공원,36.119448,128.341052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장고분 어린이공원,35.2130401,126.8409169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송촌마을2,35.1415509,126.7794671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구무정마을쉼터,36.8331208,127.8545759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간곡마을쉼터,36.8571694,127.922465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분지마을쉼터,36.7334363,128.0376143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미루마을마을쉼터,36.7672021,127.8307597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외사리마을쉼터,36.7675308,127.8418097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMC어린이 꿈동산,35.1009052,128.9843309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어울공원,35.532005,129.324666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울산강남신용협동조합(지점),35.550075,129.256109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울나들공원,36.15813,128.425355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동해시노인종합복지관,37.515098,129.122745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
샘실8단지경로단,37.521334,129.106892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송강근린공원,36.4355031,127.3844086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윗관들공원,36.4228546,127.3910635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비아 어린이공원,35.221309,126.8221299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주공2차아파트,37.521249,129.113119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성아파트경로당,37.523082,129.112261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평릉코아루 경로당,37.5319587,129.1149745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시영아파트 경로당,37.5161197,129.1074126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
찬물래기경로당,37.5199955,129.1201458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천곡경로당,37.5178717,129.1214759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나리움아파트경로당,37.5333948,129.111677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지흥경로당,37.49841,129.098426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분토경로당,37.502864,129.101184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한양1차아파트경로당,37.5259623,129.1072232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"한양2차,3차아파트 경로당",37.526729,129.1089526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정,35.34639,127.2014685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정,35.4646295,127.358043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.4245101,127.6174672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
버드내공원,36.31266,127.3963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.3994072,127.4257341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정,35.4557336,127.4392599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.52634,127.6022824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정,35.4090603,127.3725068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.5348295,127.3661376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원산1리쉼터,36.1638168,128.7298945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화북1리3쉼터,36.1286362,128.7702363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웃음꽃 어린이공원,35.1780904,126.8189213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용동모정3,35.1350044,126.7509789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신봉천운정,35.1922036,126.7604074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안산문화광장 정자1,37.3150253,126.8300079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서문1리쉼터,38.040683,128.370199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연창쉼터,38.043808,128.374084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화북1리1쉼터,36.1280385,128.7735986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지리쉼터,36.1624735,128.8248746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진대마을쉼터,36.8770722,127.9313128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학동마을쉼터,36.769663,127.856638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고읍리마을쉼터,36.7993379,127.8637065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수진마을쉼터,36.8143084,127.787751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원검승마을쉼터,36.8087241,127.8278833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대티마을쉼터,36.6987611,127.7868683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LH1단지 경로당,36.8236,127.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불당호반써밋플레이스 경로당,36.8116,127.1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불당파크푸르지오2단지 경로당,36.8192,127.1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
달려여성경로당,35.9714183,126.7653233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수완아름마을 3차경로당,35.180445,126.820394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신안실크밸리경로당,35.200029,126.817332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현진2차경로당,35.187813,126.811558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대성베르힐경로당,35.1820631,126.8200515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주은행 수완지점,35.1910474,126.8253035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주은행 흑석사거리지점,35.1806848,126.80884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호반2차경로당,35.1997869,126.8132459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꽃뫼버들마을금강(아)경로당,37.2912183,126.9833541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화서성원(아)경로당,37.2883582,127.005654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한진현대(아)경로당,37.2841044,126.9933292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지동경로당,37.2812171,127.0266374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미나리광경로당,37.280392,127.023163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아델리움 경로당(1차),35.1661593,126.7960914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자인경로당,35.8537389,127.1096856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유방 마을회관,37.0191,127.3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마골공원,37.6239661,127.1155211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만월쉼터,37.4648381,126.7270068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전북은행 전북대지점,35.8449106,127.1322736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원로얄듀크경로당,35.1977,128.6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거창군청 앞 벤치,35.6862917,127.9101608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동구노인종합복지관,35.1504834,126.9243613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍학3리 경로당,37.4209834,127.752876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초락2리 경로당,36.9931094,126.5024547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정미면분회 경로당,36.8871039,126.5683386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장기동행정복지센터,35.8433492,128.5299747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
읍내8통,36.8969564,126.6276723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가곡리,36.9708932,126.682435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성서농협(죽전동지점),35.8511499,128.5388767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
능골경로당,35.8475009,128.5166073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대리경로당,34.6393014,126.1442091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
활목 경로당,34.6364703,126.179503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안좌면사무소,34.7588587,126.1253492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채운공원휴먼빌,36.8911196,126.6213477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채운코아루@,36.8946376,126.6220021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한성필하우스@,36.8845637,126.6387391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팽진2리 경로당,34.6362002,126.1797047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장산복지회관,34.6461324,126.1499938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽두 경로당,34.6573389,126.1504042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팽진1리 경로당,34.634707,126.185801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도창2리 경로당,34.6432713,126.1426828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마진1리 경로당,34.6215552,126.2075112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌 경로당,34.6262656,126.1498244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오음1리 경로당,34.6570613,126.1517881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두루메 경로당,34.6361826,126.1795486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수봉공원,37.4620177,126.6646432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산쉼터,35.7006316,128.0256397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기산2통 경로당,36.7488797,126.9608667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온천마을아파트경로당,36.7746676,127.0003651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화13통 경로당,36.7738338,126.9968872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온양5동 행정복지센터,36.7750777,126.9959193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화5통 마을회관,36.7712359,126.9967311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산중앙도서관,36.7703563,127.0056965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기산1통 경로당,36.7566734,126.9687527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화3통 경로당,36.7733695,127.0103058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화엘크루 경로당,36.7737193,127.0068241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화6통 경로당,36.7790353,126.9978522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용4리마을회관,37.1805625,128.3251253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용8리 경로당,37.173271,128.318336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주천면사무소,37.272214,128.269193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주천통합보건지소,37.273461,128.270414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탄천농협,36.3308491,127.0275103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장선2리장마루경로당,36.2979163,127.0780955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산2리송정경로당,36.2888835,127.0453086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한반도농협,37.269127,128.267256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주천5리경로당,37.266774,128.283339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신일3리경로당,37.249536,128.24862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금마1리경로당,37.237162,128.241501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주천4리경로당,37.271945,128.275391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용석경로당,37.232271,128.283051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
판운4리경로당,37.342698,128.308347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금마3리경로당,37.248181,128.269493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신일4리경로당,37.27021,128.23422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용석4리경로당,37.233095,128.291435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금마2리경로당,37.233934,128.260147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용석1리경로당,37.230172,128.273248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
판운3리경로당,37.308673,128.322971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하양 새마을 금고,35.91332,128.818331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡면사무소,36.3629055,127.1422956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기산1리마을회관,36.3921113,127.1520249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분강리귀미절경로당,36.3312088,127.0022364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농협은행 구월지점,37.4574614,126.7145466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수경로당,37.48132,126.710166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백운경로당,37.4832486,126.7046478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경천3리마을회관,36.3171069,127.1491804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유평1리마을회관,36.3595666,127.138846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유평2리마을회관,36.3527182,127.1353903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향지1리마을회관,36.3599875,127.118404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하양읍사무소,35.912262,128.81216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡농협,36.3630384,127.1438871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉명리마을회관,36.3720603,127.1425906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양촌마을쉼터,36.9332148,127.8148886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현동마을쉼터,36.9036522,127.8114121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화양2마을쉼터,36.6828631,127.7933875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공원 내 나무그늘,33.2512141,126.5703092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태평공원,33.2507609,126.570244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문부공원 내 정자 옆 그늘공터,33.253885,126.5704468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문부공원 내 정자,33.253591,126.5704651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아이뜨락소공원,33.2646637,126.5535644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고갠드르 정자쉼터,33.2547377,126.5242532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새서귀 소공원 쉼터,33.2494401,126.5148565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.4191498,127.4021108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.4701867,127.6016533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정자,35.397154,127.3761637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수산초등학교,33.4465423,126.8855359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구 온평포구,33.402332,126.9030649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온평포구,33.4051498,126.9037464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼달2리리사무소,33.369552,126.8686711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구 신풍리사무소,33.3611404,126.8354293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신풍리소공원,33.3597606,126.834781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신천리소공원 1,33.3438182,126.8486872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신천리소공원2,33.3389547,126.8554938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
