무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영9단지 경로당,37.8938658,127.055038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아름다운문화센터,37.890789,127.0532682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈나무도서관,37.8920997,127.0513835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송내주공1단지 경로당,37.891082,127.049085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(사)대한노인회 용산구지회,37.5444971,126.9581045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후암동주민센터,37.5486911,126.9781637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양짓말 경로당,37.5481297,126.976385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
활터골 경로당,37.5478678,126.983983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새말 경로당,37.5484373,126.982937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산2가동주민센터,37.5459239,126.985461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암 경로당,37.5410043,126.984648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산2가 경로당,37.5448429,126.987555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥경로당,37.5445,126.983244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문진문화교육센터,37.881745,128.82202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해두마을회관,34.9414046,127.5687176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동주마을회관,34.9684832,127.5507164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매사경로당,35.450582,126.60894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방죽안경로당,35.444538,126.605376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부기경로당,35.444301,126.609841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신도마을회관,34.959444,127.5901905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용두마을회관,34.9719017,127.6063456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송현2동 경로당,37.4781,126.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월소2리,36.4956262,128.431938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음곤(덕미2리),36.5068412,128.35898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안창말 경로당,37.9360749,127.0551845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소요11통 경로당,37.9468751,127.0625923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동두천 경로당,37.92562,127.0556635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동자 경로당,37.5500909,126.9738924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암 경로당,37.9565264,127.0618085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소요동 행정복지센터,37.929469,127.057239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동고리 경로복지센터,34.3288468,126.8795519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교성리 경로당,34.4308097,126.8174327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대문리 경로당,34.3730175,126.6439576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당인리 큰마을 경로당,34.3313882,126.6510146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고마리 경로당,34.4139718,126.7149126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영흥리 경로당,34.394053,126.696078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영풍1차경로당,37.5953859,127.153806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도남주공아파트2,34.826855,128.421667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e편한세상아파트경로당,37.4793,129.1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별하람마을4단지 경로당,37.7421821,126.7606736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘천문학공원,37.9003607,127.695987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안보1리 나무그늘,37.8369,127.5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현암리 마을쉼터,37.8922,127.690408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충효정,37.9883,127.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지촌2리 쉼터,38.0505695,127.647025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후평1동주민센터,37.8859138,127.74547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
