위치명,위도,경도
신성초등학교(운동장),35.89012297,128.6289427
신아중학교(운동장),35.88824692,128.634912
아양초등학교(운동장),35.88746269,128.6374328
안심중학교(운동장),35.86674911,128.7092327
안일초등학교(운동장),35.87142447,128.6952236
영신고등학교(운동장),35.91925526,128.6473981
용호초등학교(운동장),35.87735702,128.6723772
율금초등학교(운동장),35.861878,128.691875
율원중학교(운동장),35.86138595,128.701889
율하초등학교(운동장),35.86781358,128.7015369
입석중학교(운동장),35.89105302,128.6448024
입석초등학교(운동장),35.89069277,128.6439976
정동고등학교(운동장),35.87674915,128.6928658
조일로봇고등학교(운동장),35.88208666,128.6944543
지묘초등학교(운동장),35.94284672,128.6389782
청구고등학교(운동장),35.86865579,128.6205717
해서초등학교(운동장),35.918062,128.643059
해안초등학교(운동장),35.89617884,128.6830241
효동초등학교(운동장),35.88412597,128.644752
강동초등학교(운동장),35.86809919,128.7302389
공산중학교(운동장),35.95506586,128.6906832
공산초등학교(운동장),35.95647964,128.6906247
달구벌고등학교(운동장),35.99454187,128.6108128
대구관광고등학교(운동장),35.8900476,128.6323697
대구선명학교(운동장),35.99718756,128.6137631
대구일과학고등학교(운동장),35.88656167,128.7226986
대구일마이스터고등학교(운동장),35.88205179,128.6472206
덕성초등학교(운동장),35.88210557,128.6284773
동대구초등학교(운동장),35.87969478,128.6209693
동부고등학교(운동장),35.87428988,128.7190714
동부초등학교(운동장),35.88802582,128.6198324
동신초등학교(운동장),35.87827534,128.6150277
동촌중학교(운동장),35.882418,128.659661
동촌초등학교(운동장),35.882078,128.658931
동호초등학교(운동장),35.8653521,128.720466
반야월초등학교(운동장),35.86827367,128.7107622
방촌초등학교(운동장),35.88065514,128.6630347
봉무초등학교(운동장),35.92580074,128.637412
불로중학교(운동장),35.89829942,128.634408
불로초등학교(운동장),35.897486,128.6335014
새론중학교(운동장),35.87917412,128.7250941
새론초등학교(운동장),35.884392,128.7170839
군북중학교 운동장,35.259599178,128.34353496
군북초등학교 운동장,35.257208168,128.34620729
군북공설운동장,35.264448219,128.34934237
월촌초등학교 운동장,35.29124024,128.30294142
우거초등학교 운동장,35.316195673,128.35313078
법수초등학교 운동장,35.317836725,128.3804853
대산중학교 운동장,35.347956092,128.43922276
대산초등학교 운동장,35.351635675,128.43111691
칠원고등학교 운동장,35.31727889,128.50777164
칠서 공설운동장,35.372552497,128.47657308
칠성중학교 운동장,35.388418199,128.50283927
칠서초등학교 이룡분교,35.387597437,128.50564138
칠서초등학교 운동장,35.332036285,128.49828858
칠북초등학교(폐교) 운동장,35.348456398,128.52825189
문암초등학교 운동장,35.272057542,128.45755021
산인초등학교,35.289794432,128.43338665
여항운동장,35.208839942,128.43373235
동백공원,35.153622223,129.152296
달맞이고개,35.156866,129.182299
해운대 청소년수련원일대,35.173852,129.195498
죽도공원,35.179919062,129.20607971
강동고등학교(운동장),35.86595994,128.7296123
정동초등학교,37.68735229,129.03361656
주문진감리교회,37.894185366,128.82636159
주문진성당,37.885274,128.821923
주영초등학교,37.898003068,128.82601486
소돌휴게소,37.910946099,128.81601073
우일아파트 야산,37.904771,128.825099
함주공원 운동장,35.283300151,128.40123058
아라초등학교 운동장,35.270997768,128.40824101
가야초등학교 운동장,35.277745394,128.40335935
명덕고등학교 운동장,35.273451257,128.40247641
함안고등학교 운동장,35.282133335,128.40330318
함안중학교 운동장,35.28292099,128.4042852
중앙초등학교 운동장,35.29300607,128.4002246
칠원초등학교 운동장,35.306384526,128.51930243
칠원공설운동장,35.311271193,128.51339504
유원초등학교 운동장,35.29776358,128.49631547
호암중학교 운동장,35.274686418,128.5215671
호암초등학교 운동장,35.274070537,128.52097133
예곡초등학교 운동장,35.276717283,128.53290776
함안면공설운동장,35.241308397,128.42198231
함성중학교 운동장,35.241455741,128.42079405
군북고등학교 운동장,35.259599178,128.34353496
발산교회 앞 공터,36.03347717,129.5078299
발산2리 마을뒤 공터,36.045185,129.519236
대동배1리마을뒷산(대동배교회옆),36.058131,129.534491
대동배1리보건진료소 앞,36.055667,129.531257
대동배2리버스승강장앞,36.064901,129.540671
대동배2리마을 뒤,36.065713,129.537734
구만리 389-1 주변,36.081368,129.550962
호미곶펜션 앞,36.084719,129.548952
호미곶해맞이광장 입구,36.076279,129.564572
호미곶면사무소,36.080706,129.555479
대천수산 입구,36.065194,129.570181
대보초등학교 앞,36.07852816,129.5572819
해송모텔 앞,36.055174,129.576218
강사교회 앞 공터,36.047041,129.577211
벤트풀빌라 옆,36.035984,129.577855
대성수산(해병대훈련장) 입구 앞,36.031479,129.578442
구룡포청소년회관 앞,36.029319,129.574094
석병교회 옆,36.02152569,129.5781998
포스코수련원 앞,36.009496,129.576617
MGM 그랜드모텔 앞,36.000086,129.568445
삼정2리 버스승강장 앞,36.00549577,129.5741869
석병리 주유소 앞,36.014688,129.576521
구룡포중학교 앞,35.99250945,129.5645185
한빛수산 입구 도로,35.99429693,129.5651928
충혼탑 앞,35.99151071,129.5608321
송정서초등학교,35.130223714,126.78749526
도산초등학교,35.126168,126.79175376
송정초등학교,35.131328856,126.79700279
삼도초등학교,35.164375343,126.7008563
본량초등학교,35.181052569,126.72299815
보문고등학교,35.153863518,126.77687159
송정중앙초등학교,35.147849252,126.795059
송정중학교,35.141372494,126.79632825
하남초등학교,35.179550307,126.79842872
하남공원,35.191561585,126.79298814
광주소프트웨어마이스터고등학교,35.142767975,126.80077119
송정동초등학교,35.145975494,126.80438473
하남중앙초등학교,35.168701498,126.80498016
은빛공원,35.187892299,126.82570306
광주자동화설비공업고등학교,35.150021659,126.81409395
월곡중학교,35.166717356,126.81340176
장덕공원,35.187571036,126.81334971
목련초등학교,35.172904043,126.81560946
운남공원,35.171440746,126.81594208
응암공원,35.216895935,126.8320334
진만초등학교,35.183220721,126.834111
풍영초등학교,35.183419642,126.83997196
퇴경공원,,
평성공원,,
문장초등학교 운동장,,
원호초등학교 운동장,36.154417089,128.33189359
외골공원,,
인서공원,,
구운초등학교 운동장,36.170983262,128.3689836
남계초등학교 운동장,36.181092875,128.34843585
현일고등학교 운동장,36.187200146,128.34928757
무을초등학교 운동장,36.26353878,128.19701694
무을중학교 운동장,36.258779512,128.1891957
도개고등학교 운동장,36.301510761,128.33016912
도개초등학교 운동장,36.300630885,128.33149897
해평중학교 운동장,36.199601927,128.39220262
산동중학교 운동장,36.168719303,128.44028045
산동초등학교 운동장,36.167592044,128.44588321
오상고등학교 운동장,36.125024963,128.49619596
오상중학교 운동장,36.125024963,128.49619596
장천초등학교 운동장,36.130824205,128.4944932
평동중학교,35.12890219,126.75406626
월전공원,35.132211742,126.76858758
동곡초등학교,35.098577433,126.77292049
나래공원,,
청류공원,,
한울공원,,
함박공원,,
옥계동부중학교 운동장,36.139050442,128.42614886
옥계동부초등학교 운동장,36.139108545,128.42762525
해마루중학교 운동장,36.139597192,128.43288667
해마루초등학교 운동장,36.14046117,128.43328011
선산초등학교 운동장,36.24392209,128.30132803
선산고등학교 운동장,36.248200159,128.29506215
서당공원,,
황성초등학교 운동장,35.85939867,129.2233181
모화초등학교 운동장,35.6771102,129.3329289
효청보건고등학교 운동장,35.67200637,129.3418527
석계초등학교 운동장,35.67873927,129.3094092
괘릉초등학교 운동장,35.76015532,129.3224006
연안초등학교 운동장,35.72814441,129.3187963
영지초등학교 운동장,35.75417237,129.2948561
외동읍사무소 주차장,35.71758513,129.327148
외동중학교 운동장,35.71736492,129.3253592
양남중학교 운동장,35.67403403,129.4611228
입실초등학교 운동장,35.7166817,129.3242889
경주용강동고분,35.86137112,129.2243338
용강어린이공원,35.88029086,129.2311813
암태중학교,,
암태초등학교,,
비금중학교,,
지도초등학교,,
지도초등학교 선치분교,,
지도초등학교 어의분교,,
지명고등학교,,
지명중학교,,
압해동초등학교,,
압해서초등학교,,
압해초등학교,,
증도중학교,,
안강생활체육공원 축구장,35.98567776,129.2169006
옥산초등학교 운동장,35.99573122,129.1692778
안강초등학교 운동장,35.99099052,129.2294752
사방초등학교 운동장,35.93842249,129.2259054
안강운동장 축구장,36.003564802,129.19157271
제일초등학교 운동장,35.99376653,129.2210324
안강중학교 운동장,35.99290834,129.2304206
(구)안강북부초등학교 운동장,36.02192865,129.2259228
안강여자중학교 운동장,35.99292947,129.2113776
신라중학교 운동장,35.85489725,129.217099
서라벌여자중학교 운동장,35.85571531,129.2172988
동천초등학교 운동장,35.84840766,129.2281182
대성마을 경로당,35.85428705,129.3039124
수재마을소공원,35.73621315,129.4818127
시드니 낚시마트 뒤 야산,35.79843405,129.4863427
무장사지제1공영주차장,35.87547627,129.3219889
와동휴게소 앞,35.86217425,129.3145488
나산초등학교 운동장,35.69770052,129.4699798
양남중학교 운동장,35.67403403,129.4611228
양남초등학교 운동장,35.67543869,129.4611622
양남초등학교 상계분교 운동장,35.66936624,129.4247535
양북초등학교 운동장,35.78589955,129.4434614
경주화랑고등학교 운동장,35.79431615,129.3876456
선덕여자중학교 운동장,35.83829054,129.2236567
동락공원,36.099450787,128.40175046
현산초등학교 운동장,37.69269338,126.7710917
문화초등학교 운동장,37.67486446,126.7672018
주엽초등학교 운동장,37.66738939,126.7615127
문촌초등학교 운동장,37.67338777,126.7604552
대화중학교 운동장,37.67384436,126.7444755
성저초등학교 운동장,37.68474457,126.7573667
신원초등학교 운동장,37.66954059,126.8829147
용두초등학교 운동장,37.62131884,126.8933521
충장인조잔디축구장,37.61398594,126.8257316
삼송초등학교 운동장,37.65420131,126.8823082
성사초등학교 운동장,37.65782151,126.843652
고양고등학교 운동장,37.65423828,126.8908698
고양관산초등학교 운동장,37.69212289,126.866569
고양제일중학교 운동장,37.6899001,126.8610402
능곡초등학교 운동장,37.62449921,126.815946
고양화수초등학교 운동장,37.64538018,126.8327278
용정초등학교 운동장,37.64051767,126.8296478
백양초등학교 운동장,37.63225947,126.836165
화정중학교 운동장,37.63491254,126.8264793
무원고등학교 운동장,37.61907895,126.8381457
무원초등학교 운동장,37.6176968,126.8316813
소만초등학교 운동장,37.61754206,126.8395862
덕이초등학교 운동장,37.69276604,126.7483789
송포초등학교 운동장,37.68582036,126.7207308
백양고등학교 운동장,37.62949477,126.8384277
성신초등학교 운동장,37.62663527,126.8399201
아람초등학교 운동장,37.61945556,126.8504107
덕은중학교 운동장,37.60465398,126.8717319
덕은초등학교 운동장,37.60317647,126.8718241
일산은행초등학교 운동장,37.66932777,126.8064343
안곡초등학교 운동장,37.6847816,126.7818544
중산중학교 운동장,37.691405,126.7834994
풍동초등학교 운동장,37.66951581,126.8025235
풍산초등학교 운동장,37.66687147,126.7967048
백신고등학교 운동장,37.64248981,126.7819555
정발고등학교 운동장,37.6636489,126.7861369
정발초등학교 운동장,37.65576999,126.783757
벽제초등학교 운동장,37.69562966,126.8432733
성석초등학교 운동장,37.7073801,126.8123754
덕이중학교 운동장,37.70219286,126.7533699
백송초등학교 운동장,37.70115184,126.7537355
한산초등학교 운동장,37.6954577,126.7538136
일산고등학교 운동장,37.6885949,126.7669775
일산초등학교 운동장,37.68298978,126.7719358
비둘기공원,,
색동공원,,
인의공원,,
한누리공원,,
인동중학교 운동장,36.109316672,128.42888043
인동초등학교 운동장,36.106885187,128.42208461
인의초등학교 운동장,36.101900033,128.42724481
미리내공원,,
버금공원,,
아름공원,,
어우름공원,,
찰밭공원,,
청백리공원,36.099433825,128.42366917
토골공원,,
푸른꿈공원,,
희망공원,,
진평중학교 운동장,36.095043913,128.42181346
진평초등학교 운동장,36.091350842,128.42744039
구미전자공업고등학교 운동장,36.117209265,128.40461167
매화공원,,
옥계중학교 운동장,36.138528699,128.41085739
3.1.공원,,
가람공원,,
제천여자중학교 운동장,37.153293,128.219112
중앙초등학교 운동장,37.152972986,128.21554537
제천종합운동장,37.130122,128.21776314
제천체육관의병광장,37.130875744,128.21599301
명지초등학교 운동장,37.118826945,128.20545803
화산초등학교 운동장,37.129870897,128.213465
금성초등학교(강당),37.067456159,128.16529132
청풍초중학교(강당),36.996279831,128.16481084
"제일고등학교(신본관,기숙사)",37.135258553,128.22087076
제천여자중학교(급식소),37.153293,128.219112
구진벌공원,,
구평공원,,
다솜공원,,
참빛공원,,
구평남부초등학교 운동장,36.090978857,128.4368487
구평초등학교 운동장,36.09113911,128.45196009
인동고등학교 운동장,36.089949416,128.43221132
천생중학교 운동장,36.090078292,128.43770274
천생초등학교 운동장,36.094052773,128.43811268
황상공원,,
구미정보고등학교 운동장,36.118592066,128.43422858
황상초등학교 운동장,36.119007379,128.42691912
장락초등학교 운동장,37.15436096,128.22251065
제천중앙공원,37.139232847,128.21077421
의림초등학교 운동장,37.141681637,128.20743232
제천제일고등학교 운동장,37.135258553,128.22087076
제천시청,37.13301301,128.19149923
남당초등학교 운동장,37.131061705,128.20200158
제천여자고등학교 운동장,37.136379166,128.20469212
제천중학교 운동장,37.139428013,128.20435332
대원대학교 운동장,37.175795281,128.1905314
세명대학교 운동장,37.17380696,128.19614797
용두초등학교 운동장,37.143759473,128.196904
제천의림여자중학교 운동장,37.142803978,128.19733877
내토초등학교 운동장,37.134220191,128.22858304
두학초등학교 운동장,37.134509712,128.2447029
신백초등학교 운동장,37.128523067,128.2267625
제천동중학교 운동장,37.132668,128.23466147
두모체육공원,,
내토중학교 운동장,37.157428,128.228101
제천상업고등학교 운동장,37.13364888,128.22841625
제천보건복지센터,37.148685189,128.21685443
대제중학교 운동장,37.146657442,128.20047002
제천고등학교 운동장,37.143065,128.21794426
송도해수욕장 공영주차장,35.073762,129.01571186
과천중앙공원,37.432262,126.9965747
관문체육공원,37.4407353,126.9965429
과천초등학교 운동장,37.4370623,126.9941142
문원초등학교 운동장,37.423889,126.9945973
주암체육소공원,37.461694372,127.03233165
문원체육공원,37.42780539,127.0036134
갈현동주민센터,37.4193422,126.9891169
별양동주민센터,37.4241641,126.99371
부림동주민센터,37.4334641,126.9984189
과천동주민센터,37.4483021,126.9953667
환경사업소,37.4488064,127.0023621
문원동주민센터,37.4264594,127.0020245
중앙동주민센터,37.4332863,126.9931622
당정공원,37.344257,126.947024
궁내공원,37.365133,126.921784
군포중학교 운동장,37.357889,126.944915
한세대학교 운동장,37.344692,126.953406
군포초등학교 운동장,37.348226,126.942421
관모초등학교 운동장,37.376173,126.938009
능안공원,37.371231,126.932411
산본초등학교 운동장,37.368754,126.934591
금정초등학교 운동장,37.366741,126.941178
시민체육광장 운동장,37.353592,126.935923
재궁공원,37.358991,126.941073
대강초등학교,35.3465347,127.2287117
대산초등학교,35.4317601,127.3267059
용북중학교,35.4918244,127.3650244
보절초등학교,35.5139769,127.4012565
산동초등학교,35.49285371,127.4772107
남원한울학교,35.4249666,127.4416308
아영초등학교,35.5057539,127.609714
산내초등학교,35.4201098,127.6272869
인월중고등학교,35.4647189,127.6024663
남원용성초등학교,35.4103479,127.379913
구)남원시의회,35.40804507,127.3793788
하늘중학교,35.4088575,127.3812346
노암초등학교 유치원,35.3958235,127.3763287
노인복지관,35.40303678,127.37282416
금동행정복지센터,35.40243832,127.375456
남원여자고등학교,35.4107094,127.3700031
성원고등학교,35.4143834,127.3705041
남원고등학교,35.4194319,127.3807584
남원중학교,35.4205383,127.3792579
남원시청,35.4165752,127.3904943
도통동행정복지센터,35.4197466,127.4002532
춘향골다목적구장,35.430867518,127.40546073
춘향골체육관 본관,35.430867518,127.40546073
남원용성고등학교,35.4192774,127.3925816
월락초등학교,35.4238602,127.4038303
자은중학교,,
자은초등학교,,
비금동초등학교,,
비금중학교,,
도초중학교,,
도초고등학교,,
용남초등학교,36.298924,127.2448104
용남고등학교,36.294227,127.2455403
엄사중학교,36.2878485,127.2297929
엄사초등학교,36.2864505,127.2373508
신도초등학교,36.2817729,127.2360561
금암초등학교,36.2709126,127.2459639
계룡중학교,36.2673596,127.2555481
계룡고등학교,36.268249,127.2580004
두마초등학교,36.2698114,127.269507
신도초등학교,36.2817729,127.2360561
국악의성지,35.4601672,127.5684388
백두대간생태교육장,35.398531056,127.50690117
한국경마축산고등학교,35.4411688,127.5161559
남원원천초등학교,35.3885773,127.4454718
원천초등학교 유치원,35.3885773,127.4454346
남원주생초등학교,35.3831903,127.326085
금지초등학교,35.33345467,127.2932207
서울정곡초등학교,37.57696,126.818934
강서공업고등학교,37.576034,126.816183
염경중학교,37.554539,126.870531
염경초등학교,37.555001,126.871205
백석초등학교(체육관동),37.553647,126.862425
등마초등학교,37.542045,126.861668
대산초등학교,35.896114025,128.59319117
가곡초등학교,37.555708,126.836102
화곡초등학교,37.54367,126.846471
화일초등학교(체육관),37.540712,126.847472
화원중학교,37.536215,126.842413
신정초등학교(체육관),37.532072,126.852359
내발산초등학교(체육관동),37.550881,126.838163
우장초등학교,37.549637,126.845983
양천초등학교,37.57019,126.839538
발산초등학교(체육관동),37.550262,126.830994
송정초등학교,37.562232,126.810282
송정중학교(체육관동),37.553158,126.815243
송화초등학교(체육관동),37.568151,126.818032
방원중학교(체육관동),37.575975,126.808617
삼정초등학교(체육관동),37.580508,126.810493
탑산초등학교,37.567017,126.852367
경서중학교,37.561243,126.857762
은계초등학교 운동장,37.4475641,126.79782408
노을 공원,37.561811,126.844554
소나무 공원,37.546983,126.847265
필마공원,37.531284,126.838911
한광고등학교,37.538844,126.85794
신정여자상업고등학교,37.538147,126.856416
성재중학교,37.569451,126.845295
동양고등학교,37.569021,126.84708
서울탑산초등학교,37.567017,126.852368
영등포공업고등학교,37.569836,126.85003
경서중학교,37.561243,126.857762
세현고등학교,37.560431,126.863622
수명중학교,37.548565,126.824059
명덕여자고등학교,37.55323,126.834817
화곡보건경영고등학교,37.549158,126.832653
서울공진초등학교,37.557829,126.822611
공항중학교,37.562178,126.814968
마곡하늬공원,37.556262,126.821048
서울공항초등학교,37.563089,126.821648
마곡중학교,37.567983,126.821401
서울항공비즈니스고등학교,37.569216,126.817042
한서고등학교,37.574792,126.808144
마곡나루근린공원,37.566781,126.822055
