무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영동경로당,35.1384,126.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정,35.137,126.7915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신2동경로당,35.1333,126.7903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성성1통 경로당,36.842106,127.1310437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이수푸르지오 더 프레티움 A,37.492897,126.980408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금오산어울림1단지경로당,36.1286802,128.3172734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교문금호어울림경로당,37.5986499,127.1292967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동인경로당,37.6018795,127.1384324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강동리엔파크9단지 경로당,37.557,127.18046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강동리엔파크11단지 경로당,37.55372,127.18049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영천9단지경로당,35.177637,126.809763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른경로당,35.171009,126.806721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태양아파트경로당,35.173499,126.805158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영아파트경로당,35.1670762,126.8075012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡2동 주민센터,35.1743798,126.8079188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구교경로당,34.577557,126.59835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입석마을회관,35.3911,127.0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신덕산경로당(상가 3층),35.429838,126.6935688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부창경로당(봉명9통),36.805004,127.136739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하안도서관,37.4678865,126.8737279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원정동경로당,34.581534,126.561199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
읍내경로당,34.569965,126.598305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화꿈에그린경로당,36.797288,127.137711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성아파트 경로당,36.797187,127.136233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소전거리경로당,36.794822,127.149369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다가동아트빌경로당,36.793928,127.150455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
활림3차크로버아파트경로당,36.80038,127.140365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웰스빌경로당,36.794501,127.148588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡1통경로당,36.79532,127.145968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방추1리경로당,37.127633,127.577776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방추2리경로당,37.129721,127.564742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡현대아이파크 경로당,36.794643,127.144564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡우림필유경로당,36.792645,127.139892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
눈들경로당,36.791022,127.138588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡동일하이빌경로당,36.792021,127.137109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡한라비발디경로당,36.787589,127.133674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다가서해그랑블경로당,36.802352,127.145106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일봉동주민센터,36.801041,127.142039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용곡삼성쉐르빌경로당,36.788451,127.136958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동일하이빌4단지경로당,36.789989,127.139036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새시대아파트경로당,34.5782178,126.5947495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신안제일경로당,34.5621372,126.613401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수정리 경로당,37.256194,127.529899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송온리 경로당,37.252489,127.528113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가산 1리 경로당,37.241918,127.516332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
