무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대교 경로당,36.7390364,126.5185585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성암리 경로당,36.7754206,126.5252489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부장1리 경로당,36.779862,126.5092349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부장2리 경로당,36.7831507,126.5239077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음암마을@ 경로당,36.8038133,126.4778236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한성스위트빌 경로당,36.8073817,126.475588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍천 경로당,36.8008582,126.4965347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정경로당,35.2523115,127.4233504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도암경로당,35.2585888,127.4221963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가곡4통 경로당,35.4762121,128.7790461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학송경로당,34.8372922,127.0784631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수당리 경로당,36.8170043,126.5936859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안호리 경로당,36.8257286,126.5836139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용장1리 경로당,36.8098081,126.5826042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용장2리 경로당,36.7931878,126.5865544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소중1리 경로당,36.7838741,126.5598496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소중2리 경로당,36.7852918,126.5516391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상성리 경로당,36.7728842,126.5424671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원벌리 경로당,36.7707124,126.5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거성1리 경로당,36.7646065,126.5470622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하제경로당,36.122986,126.890567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성당농협,36.0886833,126.9354478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성당보건지소,36.0881996,126.9350229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청계교,37.3891319,126.996145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신우희가로아파트경로당,37.0144709,127.8319717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충주미진이지비아아파트경로당,37.0131782,127.8264092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용 경로당,34.9867,127.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신학 경로당,35.0059,127.0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학산 경로당,34.9998,127.0963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
밀양 경로당,35.0327,127.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용안 경로당,35.0238,127.1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청춘 경로당,35.0002,127.1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송촌2리 경로당,37.5686222,127.3219947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼봉1리 경로당,37.587294,127.3329071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼봉2리 경로당,37.5936064,127.3360378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시우리 경로당,37.5867514,127.2971996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진중1리 마을회관,37.5522047,127.3074087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
