무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장만경로당,35.2865637,126.7308266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연화경로당,35.291562,126.733661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대화리네르빌 경로당,35.1761752,128.0601455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대천쉼터,35.327766,128.222712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갑을쉼터,35.388548,128.219763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의령읍사무소 앞 정자,35.32116,128.260491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화령 노인회관,36.4438612,127.952067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화서면 복지회관,36.4438189,127.950595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신봉1리 마을회관,36.4461385,127.950132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화령시민센터,36.4456027,127.95404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용당 원용당마을회관,34.7651342,126.3956974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관교동 행정복지센터 앞 공터,37.4444256,126.6966565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용앙 모가두 마을회관,34.7436043,126.4706706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍호1리,36.5046268,128.416166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용앙 중앙촌마을회관,34.7477534,126.4663282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용앙 앙감마을회관,34.7528693,126.4540153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용앙 호동마을회관,34.7480035,126.4749191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영등 영리월매마을회관,34.8179738,126.7095191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕진 신정마을회관,34.8196145,126.6990388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕진 내촌교변마을회관,34.8181709,126.6941648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강 강정마을회관,34.8232188,126.6884927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강 금산마을회관,34.8219787,126.6843831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신동2경로당,36.796911,126.883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선창1경로당,36.792717,126.87238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선창3경로당,36.786586,126.876828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
