위치명,위도,경도
공설운동장,34.976394938,128.31421978
공설테니스장,34.978322812,128.30963387
고성초등학교운동장,34.977121584,128.31669739
강구면 삼사공원-2(삼사지구),36.348735486,129.38607593
강구면 하저문화 마을 뒤 공터(하저지구),36.389584192,129.40529591
"강구면 강구초등학교 운동장(오포2,3지구)",36.356176611,129.378885
남정초등학교 운동장,36.28373723,129.37213873
남정리 승강장 앞 공터,36.346592809,129.36170063
기쁨의 수양원 운동장,36.307525877,129.35429216
경로당 앞 공터,,
마을회관 앞 공터,,
사암리 공영주차장,,
공터,,
마을회관 앞 공터,36.304471429,129.32513032
달산면 영덕문화예술체험장(운동장),36.39987523,129.30265862
달산면 용평리 경로당 앞 공터,,
달산면 매일1리 마을회관 앞 공터,36.374444814,129.30275074
달산면 옥산1리 옥산학구경로당 앞 공터,,
달산면 용전리 주왕산탐방로 주차장 앞 공터,,
지품면 삼화리 버스승강장 옆 공터,36.43750733,129.33524063
지품면 성덕유니온선교 영덕캠프장 앞 공터,36.42749978,129.32619122
지품면 용덕2리 마을회관 앞 공터,36.419501808,129.26156381
지품면 송천1리 마을회관 앞 공터,36.437787079,129.24384362
지품면 수암리 마을회관 앞 공터,36.461688995,129.21756697
지품면 원전리 원전출장소 앞 공터,36.484950216,129.19211769
지품면 도계2리 마을회관 앞 공터,36.503690295,129.27541654
지품면 신애리 마을 앞 공터,36.427320423,129.34456331
지품면 지품면사무소 앞 주차장,36.448433073,129.28183467
학생해양수련원,36.578636631,129.4124997
7번국도변,,
영리 야산,,
철암산,,
철암산,,
7번국도변,,
동해안휴게소,36.623396368,129.41166373
칠보산도로변,,
금곡1서낭당,,
마을뒷산,,
구국도변 공터,,
구국도변 공터,,
영덕야성초등학교,36.41312805,129.36850736
농업기술센터,36.43464111,129.35802494
영덕군민운동장,36.418943444,129.36456396
구 야성초등학교,36.407581478,129.36779944
영덕여자고등학교,36.413357526,129.37545641
대우휀스,36.393882305,129.3634967
영덕읍교회,36.405534264,129.37380041
영덕고등학교,36.41525699,129.37073006
마을회관,36.428982366,129.40161493
구 초등학교(문화예술체험장),36.44566625,129.42218347
구 초등학교 (성광에스케이),36.463661025,129.38148361
강구면 대구대학연수원 주차장(금진1지구),36.380060846,129.40343815
강구면 마을뒷산 공터(오포1지구),36.361809941,129.37468997
어린이 9공원,35.969507,126.683645
강구면 수협창고 뒤 공터(강구지구),36.360234503,129.38664987
마을공터,,
구계승강장,36.320002617,129.38010478
아이씨프라자,36.316587028,129.37861597
마을뒷산,,
제당뒷산,,
남호승강장,,
경정해수욕장 뒷산,,
축산항초등학교 경정분교뒤 공터,36.48608865,129.43388036
경정교회 뒷산,,
태흥모텔 앞 공터,,
경정석산(버스승강장),,
축산항초교 뒷산,36.509682485,129.4423109
목너머,,
죽도산,,
블루로드길,,
와우산,36.509728474,129.44709785
대진1리 마을뒤 야산,,
마을뒤 야산,,
마을뒤 야산,36.550305705,129.43918083
마을뒤야산,,
마을뒤 공터,36.531143766,129.43906981
마을뒤야산,36.520883476,129.44174337
마을 뒤 도로(국도변 철암산입구),,
바다향기펜션,36.603716324,129.41489441
병곡휴게소,,
영덕경찰수련원,36.568802309,129.41694261
삼사공원입구2,,
씨아일랜드주차장,,
오포1리 마을뒷산(1),,
오포1리 마을뒷산(2),,
독도수산뒤,36.353429641,129.38669596
오포대게식당뒤,,
강구초등학교,36.356862228,129.37847815
강구정보고,36.353376886,129.3799492
대게축구장입구,,
수협창고뒤,,
미혜식당뒤,,
금진택지입구,,
풍성호뒤,,
소하민박뒤,36.369190565,129.39543466
대구대학교연수원,36.380060846,129.40343815
마을뒷산,,
문화교맞은편뒤,,
하저문화마을뒤,,
탁주합동제조장뒤,,
푸른바다민박뒤,,
힝링턴콘도,,
남정중학교,36.283843212,129.37079321
부흥2리 뒷산,,
마을회관,,
경보휴게소,,
해뜰어린이공원,,
송도탑스빌광장,35.0779059,129.0185769
송도해수욕장공영주차장,35.0737224,129.0157119
송도공원주차장앞 공터,35.0704835,129.0182978
송림공원,35.07664188,129.0233998
암남공원,35.0616574,129.0149368
송도초등학교 운동장,35.07835411,129.0160446
암남동주민센터 주차장,35.07989816,129.02095008
창포교회뒤편,,
구)마을회관옆,36.401360986,129.4211725
창포초등학교,36.409594123,129.4279819
창포보건소뒤,,
갈매기횟집뒤,,
제당옆골목,,
창포일반(강유복 집뒤),36.411889424,129.42923487
창호민박뒤,,
오보보건소뒤,,
오보교회뒤,36.442390109,129.43212158
지미슈퍼뒤 공터,,
연국사입구,36.447847146,129.43030261
구)보건소 맞은편,,
선창횟집 뒤,,
경노회관뒤 골목,36.446411733,129.43442388
해녀횟집뒤 골목,36.446432501,129.43499547
삼사공원입구1,,
산남중학교,36.61149337,127.4633928
유수지(시민체육공원),,
수곡초등학교 운동장,36.61836572,127.4711249
한솔초등학교 운동장,36.61875729,127.4759923
성화중학교 운동장,36.61741283,127.4594575
개신초등학교 운동장,36.62027238,127.4487471
죽림초등학교 운동장,36.61277873,127.4429224
강내초등학교 운동장,36.59763656,127.356827
운천초등학교 운동장,36.65448842,127.4733848
흥덕초등학교 운동장,36.64563428,127.4737556
증안초등학교 운동장,36.63451514,127.4278226
솔밭초등학교 운동장,36.64163667,127.4260908
직지초등학교 운동장,36.64007312,127.4377963
복대초등학교 운동장,36.62949225,127.447924
봉정초등학교 운동장,36.64790608,127.456901
봉명중학교 운동장,36.64680393,127.4604283
솔밭공원 주차장,,
강서초등학교 운동장,36.62841466,127.4232318
각리중학교 운동장,36.70898214,127.4223168
각리초등학교 운동장,36.70658039,127.4246718
중앙중학교 운동장,36.65432231,127.4797676
덕벌초등학교 운동장,36.65530191,127.4790758
청주농업고등학교 운동장,36.65852742,127.4854352
용암중학교 운동장,,
상당고등학교 운동장,,
원봉공원,,
무지개공원,,
충북상업정보고등학교 운동장,36.66458994,127.4792676
덕성초등학교 운동장,36.66746085,127.4841848
사천초등학교 운동장,36.67069032,127.4797707
청주여자고등학교 운동장,36.66774107,127.4897034
신흥고등학교 운동장,36.66965205,127.4965212
새터초등학교 운동장,36.667196274,127.47106439
중앙초등학교 운동장,36.66732654,127.5009716
율량초등학교 운동장,36.66809349,127.491652
오송초등학교 운동장,36.61313894,127.3256312
주성고등학교 운동장,36.63483412,127.5106497
용담초등학교 운동장,36.63612412,127.5014136
청주중앙여자중학교 운동장,36.664044,127.4778861
현도초등학교 운동장,36.47678173,127.4271057
점촌중앙초등학교 강당,36.59925497,128.1942845
현도중학교 운동장,36.48310558,127.4257165
현도정보고등학교 운동장,36.52188775,127.4366159
한벌초등학교 운동장,36.63706584,127.4747899
사직초등학교 운동장,36.63097703,127.4776908
모충초등학교 운동장,36.62569014,127.4783558
샛별초등학교 운동장,36.60887644,127.4716707
남성초등학교 운동장,36.60824435,127.4836847
분평초등학교 운동장,36.61357664,127.4930673
전산기계고등학교 운동장,36.60921445,127.4923689
남평초등학교 운동장,36.61174037,127.4890763
원평중학교 운동장,36.60806556,127.4938817
원평초등학교 운동장,36.61122721,127.4955025
창신초등학교 운동장,36.62931368,127.4644386
중앙여자고등학교 운동장,,
창수광장(경로당),36.63237377,127.4588934
옥산중학교,36.6707835,127.3697648
옥산초등학교,36.66331978,127.372843
옥산체육공원,,
영운동 주민센터 옆 나누리소공원,36.61800773,127.4988593
영운동 어린이공원,,
청운중학교 운동장,36.6188814,127.5053754
청남초등학교 운동장,36.6205118,127.4973908
봉명초등학교 운동장,36.63994186,127.4564425
문의중학교 운동장,36.51585603,127.5011233
문의초등학교 운동장,36.5186561,127.4935094
석교초등학교,36.6267607,127.4942469
중앙공원,,
한솔근린공원,35.59252417,129.3658131
운동초등학교 운동장,,
교동초등학교 운동장,,
북이면사무소 주차장,36.73949082,127.5422752
내수초등학교 운동장,36.72690729,127.5367999
내수중학교 운동장,36.72399803,127.5377021
수성초등학교,36.71925657,127.5267757
금천고등학교 운동장,36.62779616,127.5119449
동주초등학교 운동장,36.63028796,127.5100115
금천초등학교 운동장,36.62731445,127.5057346
동중학교 운동장,36.62848368,127.506261
봉정초등학교,36.64790608,127.456901
내수중학교,36.72399803,127.5377021
내수초등학교,36.72690729,127.5367999
각리중학교,36.70898214,127.4223168
각리초등학교,36.70658039,127.4246718
북이초등학교,36.76125591,127.5560066
중앙중학교,36.65432231,127.4797676
율량초등학교,36.66809349,127.491652
새터초등학교,36.66719627,127.4710644
중앙초등학교,,
주중초등학교,36.67231061,127.4916833
봉명초등학교,36.63994186,127.4564425
금천중학교 운동장,36.63177461,127.5113228
호미골 공원,,
금천배수지 체육공원,,
가은초등학교 강당,36.64421285,128.06212762
동성초등학교 강당,36.68214628,128.12708
농암초등학교 강당,36.60278503,128.00338111
문경공업고등학교 생활관,36.59534553,128.20739266
문경여자고등학교 생활관,36.59406634,128.19448166
점촌초등학교 체육관,36.59193846,128.19497182
문창고등학교 생활관,36.60269874,128.1991477
호서남초등학교 강당,36.60493865,128.20363497
점촌고등학교 생활관,36.59618876,128.18297288
점촌고등학교 본관,36.59618876,128.18297288
영신숲공원 주차장,36.592313,128.210976
문경새재도립공원 주차장,36.76160207,128.07699048
문경초등학교 운동장,36.73683393,128.10483892
가은초등학교 운동장,36.64421285,128.06212762
영순초등학교 운동장,36.5787448,128.24514259
산양초등학교 운동장,36.6106116,128.252945
호계초등학교 운동장,36.63496526,128.205897
산북초등학교 운동장,36.65582071,128.25771389
동로초등학교 운동장,36.7714734,128.31411451
마성중학교 운동장,36.69513989,128.13390717
농암초등학교 운동장,36.60278503,128.00338111
문경공업고등학교 운동장,36.59534553,128.207381
문경여자고등학교 운동장,36.59406634,128.19448166
가산1리 마을회관,37.3427501,127.6152213
양촌리 마을회관,37.37053393,127.55955938
율촌1리 마을회관,37.37770624,127.58451957
율촌3리 마을회관,37.371150532,127.58603999
후포1리 마을회관,37.35542652,127.60501531
경기관광고등학교,37.375483938,127.58939751
대신중고등학교,37.363535454,127.60811484
북내초등학교,37.329417401,127.68061157
강천초등학교,37.269022501,127.72042884
상품초등학교,37.40533349,127.44501524
여주시장애인복지관,37.29772878,127.6366386
여주시보건소,37.29461028,127.64039197
여흥초등학교,37.293206991,127.64328973
여주종합운동장,37.293268162,127.62446542
하1통 마을회관,37.29740888,127.6322465
하2통 마을회관,37.29752169,127.6292619
교2통 마을회관,37.28117857,127.630093
세종국악당,37.297408131,127.6246801
오학2통 마을회관,37.310640536,127.64384434
천송2통 마을회관,37.30160923,127.6546737
현암2통 마을회관,37.32261435,127.64318423
여주시여성회관,37.30019503,127.65234963
경북조리과학고등학교 생활관,36.739018077,128.11450751
가은고등학교 생활관,36.64569656,128.07152766
학교운동장,37.366581915,127.11106025
학교운동장,37.366777011,127.11801452
학교운동장,37.382631022,127.1287292
학교운동장,37.374758228,127.13958664
학교운동장,37.397093461,127.12615268
학교운동장,37.4165738,127.1258554
학교운동장,37.409292429,127.13025752
학교운동장,37.3943571,127.09891367
학교운동장,37.405457706,127.1164047
학교운동장,37.387578739,127.11175067
학교운동장,37.354656634,127.1140157
학교운동장,37.3443715,127.11537922
학교운동장,37.389753175,127.0790053
가남초등학교,37.205289826,127.54759957
도리마을회관,37.22339435,127.70572564
점동초등학교,37.20428207,127.66299953
상백1리 마을회관,37.35860459,127.5568325
흥천초등학교,37.332807366,127.54130677
이포1리 마을회관,37.395711947,127.53593609
이포초등학교,37.389097193,127.52983188
능서복지회관,37.29702841,127.5714432
매류초등학교,37.27353485,127.55826341
여주자영농업고등학교,37.29536816,127.62332339
용성초등학교,36.62394404,127.5166998
운동초등학교,,
원봉중학교,36.61418034,127.5055549
주성고등학교,36.63483412,127.5106497
남이초등학교,36.57709788,127.4542757
사직초등학교,36.63097703,127.4776908
모충초등학교,36.62569014,127.4783558
샛별초등학교,36.60887644,127.4716707
남성초등학교,36.60824435,127.4836847
분평초등학교,36.61357664,127.4930673
한솔초등학교,36.61875729,127.4759923
수곡초등학교,36.61836572,127.4711249
개신초등학교,36.62027238,127.4487471
성화중학교,36.61741283,127.4594575
죽림초등학교,36.61277873,127.4429224
옥산중학교,36.6707835,127.3697648
운천초등학교,36.65448842,127.4733848
흥덕초등학교,36.64563428,127.4737556
증안초등학교,36.63451514,127.4278226
직지초등학교,36.64007312,127.4377963
솔밭초등학교,36.64163667,127.4260908
대길초등학교 운동장,36.73230608,127.5596399
석성초등학교 운동장,36.74946138,127.5136882
북이초등학교 운동장,36.76125591,127.5560066
호암초등학교,37.705217478,127.04609058
회룡초등학교,37.715388122,127.04492189
회룡중학교,37.715381318,127.04385123
호원초등학교,37.722071094,127.041201
호동초등학교,37.729981076,127.04273907
장암초등학교,37.725638466,127.0592115
의정부초등학교,37.734748585,127.06022153
