위치명,위도,경도
남이초등학교,36.050792531,127.43666297
금산하이텍고등학교,36.142348199,127.37386015
진산초등학교,36.143645024,127.36833744
복수초등학교,36.16619261,127.3978067
복수중학교,36.181272664,127.38756251
신대초등학교,36.210011382,127.37813616
추부중학교,36.192727656,127.46850433
추부초등학교,36.191126073,127.46877495
개나리공원,,
계산1공원,,
계산체육공원,37.545044382,126.72899679
계양교통공원,,
고향골공원,,
굴재공원,,
도평초 운동장,38.056037866,127.38052662
이동초 운동장,38.02997563,127.3681913
노곡초 운동장,38.00793418,127.33617116
이동중 운동장,38.030619303,127.37437206
영북고 운동장,38.086062958,127.27627101
관인초 운동장,38.156065377,127.24969975
관인고 운동장,38.158049077,127.25058735
화현초 운동장,37.901818386,127.28434947
포천초 운동장,37.896484345,127.19847236
포천고 운동장,37.891427602,127.19234705
선단초 운동장,37.861177281,127.15586753
금산동초등학교,36.104068725,127.49854392
금산중고등학교,36.106303031,127.49436007
금산종합,36.080640935,127.48978961
금산초등학교,36.103794319,127.48991108
금산동중학교,36.106295782,127.48108644
금산산업고등학교,36.104402811,127.47939575
금산여자고등학교,36.104757805,127.48345365
금산여자중학교,36.10574014,127.483061
금산중앙초등학교,36.100741016,127.48637407
금성초등학교,36.130519,127.45476374
대경중 운동장,37.826680423,127.13957029
송우중 운동장,37.835626387,127.1444749
동남고 운동장,37.826951717,127.1356332
송우고 운동장,37.82940985,127.13843952
청성초 운동장,37.874665696,127.2233644
포천일고 운동장,37.894750152,127.20523003
내촌초 운동장,37.787001504,127.229712
내촌중 운동장,37.77903616,127.2245331
가산초 운동장,37.847229734,127.18621045
유암초 운동장,37.868244622,127.19223676
정교초 운동장,37.815998493,127.1698133
경북중 운동장,37.849497075,127.18813408
신북초 운동장,37.938369751,127.21940717
왕방초 운동장,37.90422343,127.2016632
외북초 운동장,37.9469096,127.18731275
삼정초 운동장,37.96357296,127.13071615
포천중 운동장,37.906942758,127.20254851
창수초 운동장,37.989855717,127.1817027
금주초 운동장,37.972898426,127.26113742
영중초 운동장,38.014214005,127.24828398
영평초 운동장,38.016167147,127.217375
영중중 운동장,38.000042227,127.24580885
운담초 운동장,37.97119268,127.32912042
일동초 운동장,37.955277226,127.31515414
일동고 운동장,37.96063161,127.3144218
상수초등학교 운동장,37.86899917,126.9879712
남면초등학교 운동장,37.89386705,126.9757569
한국외식과학고등학교 운동장,37.89719052,126.9798943
남면초등학교 양덕분교 운동장,37.90860539,126.9984126
가납초등학교 운동장,37.81944614,126.9831182
장생포초등학교,35.503710769,129.36792293
한백트레이닝 뒤편 야산,35.5026288,129.3717662
내영인더스트리사택 앞 주차장,35.505033444,129.37489076
장생포복지문화센터,35.503015421,129.3776236
고래문화마을 주차장,35.50502,129.380053
울산항만공사,35.504736004,129.3828711
송우초등학교,37.829114582,127.14424115
신봉초등학교,37.8320968,127.1392554
이곡초 운동장,37.777999813,127.14840527
추산초 운동장,37.825706586,127.1371038
축석초 운동장,37.788412708,127.12208768
태봉초 운동장,37.834367999,127.14501475
갈월중 운동장,37.82400739,127.1532231
응암초등학교 운동장,37.588753733,126.92161746
참다래공원,,
역촌초등학교 운동장,37.601585699,126.91392611
역말공원,37.606916191,126.91423401
덕산중학교 운동장,37.602256135,126.90467555
새락골 어린이공원,,
신흥공원,,
서울상신초등학교 운동장,37.597552907,126.90460455
서울신사초등학교 운동장,37.592833842,126.9119841
서울서신초등학교 운동장,37.592293331,126.90738311
상신중학교 운동장,37.589784214,126.90642607
예일여자고등학교 운동장,,
시루메어린이공원,37.583034096,126.9065904
선정고등학교 운동장,,
분토골 공원,,
증산중학교 운동장,,
증산초등학교 운동장,37.582563737,126.90427498
수색초등학교 운동장,37.585173229,126.89601123
신도초등학교 운동장,37.632939419,126.9291409
은빛초등학교 운동장,37.642659947,126.91908173
은진초등학교 운동장,37.63304233,126.92096256
진관초등학교 운동장,37.645434286,126.92921767
경원아파트,36.960899,129.394335
방사능센터,36.96149557,129.40224124
응암9어린이공원,,
연은초등학교 운동장,37.590511135,126.92511204
은평문화예술정보학교  운동장,37.58917385,126.9193057
충암초중고등학교 운동장,37.584641728,126.92180744
순복음교회뒷산,36.892792,129.414937
마을뒤고지대밭,36.893659828,129.416821
마을뒤고지대,36.893659828,129.416821
오산항 등대,36.894381,129.417633
망양정로,36.897202,129.418581
오산3리뒷산,36.904447,129.413044
마을뒤고지대,36.90945,129.414032
진복2리복지회관뒤밭,36.918327,129.415913
만영수산뒤밭,36.921672749,129.41843138
진복리522번지일대공터,36.926987,129.414516
진복리651번지일대,36.929216,129.413523
펜션뒤밭,36.931646,129.414849
산포3리마을회관,36.946517322,129.41725951
산포리92번지일대밭,36.947544,129.41530849
산포리313번지일대밭,36.947661,129.41517
산포리18번지일대밭,36.954601,129.416301
산포리523번지일대밭,36.95774,129.413565
노음초등학교,36.958665,129.39183
산포리1030-4번지일대밭,36.95873,129.408709
소요초등학교 운동장,37.94849023,127.0540288
송내중앙중학교 운동장,37.88841967,127.0526207
시민회관 주차장,37.90526402,127.0430631
신한대학교 제2캠퍼스(동두천캠퍼스),37.90385672,127.0378955
이담초등학교 운동장,37.88966376,127.0508254
종합운동장 보조구장,37.90083976,127.0704987
지행초등학교 운동장,37.89193258,127.0616545
차황면복지회관,35.464737,127.92731624
오부초등학교,35.499458041,127.88664107
생초초등학교,35.495152762,127.83625995
크레파스 어린이공원,,
탑골 어린이공원,,
탑마루 어린이공원,,
푸른지대 어린이공원,,
풀샘 어린이공원,,
하구운 어린이공원,37.27633658,126.97283527
하늬 어린이공원,37.280679469,126.97230147
해늘찬 어린이공원,,
혜령공원,37.288268023,127.04523509
화성행궁 광장,,
동두천사동초등학교 운동장,37.89747767,127.0486842
동두천송내초등학교 운동장,37.88614211,127.0525327
동두천신천초등학교 운동장,37.89425987,127.0477589
동두천여자중학교 운동장,37.90666887,127.0608071
동두천외국어고등학교 운동장,37.89280757,127.063024
동두천중앙고등학교 운동장,37.89164969,127.0581027
동두천초등학교 운동장,37.90840276,127.0598852
동두천탑동초등학교 운동장,37.89155688,127.1039362
동보초등학교 운동장,37.92457673,127.0517548
보산초등학교 운동장,37.91494153,127.0638435
보영여자중학교 운동장,37.91198793,127.0610207
생연중학교 운동장,37.89686822,127.0496661
생연초등학교 운동장,37.90121361,127.0591335
용화출 어린이공원,37.256320879,127.03398413
우정 어린이공원,,
원천공원,37.269615942,127.05505973
월드컵경기장 중앙광장,37.287247909,127.03501297
은하수 어린이공원,37.279821949,126.973479
은하수공원,,
영흥공원,,
장교둑 어린이공원,37.25918957,127.01887077
장대산 어린이공원,37.259034179,127.02129213
장승배기 어린이공원,37.255920732,127.01792307
장우 어린이공원,,
재간령 어린이공원,37.249664372,127.01433727
전원 어린이공원,,
정자 어린이공원,37.295528192,127.00256694
참새 어린이공원,37.257043286,127.04045038
창훈 어린이공원,37.294378905,127.02750054
청록 어린이공원,37.280916208,127.0321865
칙칙폭폭 어린이공원,,
교통공원,37.245395671,127.06277387
반달공원,37.250932873,127.07886984
벽적골공원,37.24861822,127.06198756
살구골공원,37.250663522,127.07168731
영통사공원,37.257835417,127.07803835
영통중앙공원,37.257186852,127.07205872
황골공원,37.266362513,127.07859281
솔뫼 어린이공원,37.293465923,126.98691755
신곡 어린이공원,,
신동수변공원,37.248777258,127.04503113
신아 어린이공원,,
아주대학교 옥외운동장,37.283057005,127.04366229
역마 어린이공원,37.296860623,127.01637184
연꽃 어린이공원,,
서호공원,,
숙지공원,37.283897593,126.99757329
화서공원,,
황새말공원,37.286869433,126.98045472
연무 어린이공원,37.296151504,127.03014033
예술공원,37.25912422,127.0363572
청소년문화공원,,
효원공원,37.26220584,127.03618282
연암공원,,
열림공원,37.305539888,127.04312935
영화 어린이공원,37.291325364,127.00992433
오누이 어린이공원,,
옹달샘 어린이공원,,
매여울공원,37.256980813,127.0438276
매탄공원,37.267825005,127.04581813
매화공원,,
머내생태공원,,
선주리들공원,37.25604727,127.04399389
불국사초등학교 운동장,35.778104,129.3012833
신라초등학교 운동장,35.83489607,129.20436941
나정2리 마을회관 뒤 솔밭,35.77764137,129.492945
대본3리 마을회관,35.74665311,129.4859201
의곡초등학교 일부분교 운동장,35.72086526,129.0156632
대현초등학교 운동장,35.72974694,129.0579918
산내중학교 운동장,35.75291279,129.0467641
의곡초등학교 우라분교 운동장,35.81221711,129.0133182
의곡초등학교 운동장,35.754957282,129.04755546
동방초등학교 운동장,35.80363383,129.2618987
서면사무소 주차장,35.89174264,129.052517
아화초등학교 운동장,35.89278233,129.053474
아화중학교 운동장,35.90010844,129.0472392
신라무열왕릉,35.82499337,129.1875084
황오동 공영주차장,35.84622759,129.2201156
손곡마을회관 앞,35.85864969,129.2912174
수북 마을회관,35.78698769,129.2609987
근화여자중학교 운동장,35.87190521,129.2272308
용강초등학교 운동장,35.87603689,129.2294211
바다모텔 옆 야산,35.65886301,129.4509278
경주 가축시장 주차장,35.76436604,129.2830785
경주여자정보고등학교 운동장,35.77338699,129.2909817
보문물레방아 광장,35.84495813,129.2872881
산대초등학교 운동장,36.00308431,129.1977407
팔금초등학교,,
건천초등학교 운동장,35.850960966,129.10289507
건천운동장 축구장,35.842402684,129.09474536
무산중학교 운동장,35.84520288,129.0974485
불국중학교 운동장,35.7735954,129.3091228
구정동 광장,35.77774407,129.2970635
경주공업고등학교 운동장,35.83655995,129.206293
경주여자고등학교 운동장,35.85773062,129.2057198
흥무초등학교 운동장,35.84979554,129.2041628
통일전주차장,35.79775919,129.2427272
내남초등학교 운동장,35.76508989,129.1953926
경주치즈학교 운동장,35.7319492,129.2370375
내남(덕천)생활체육공원 축구장,35.74616171,129.1763624
용장 공영주차장,35.7764347,129.2055981
삼성생활예술고등학교 운동장,35.75205345,129.1989386
덕동경로당 앞,35.83438199,129.3216823
황용 휴게소 앞,35.85219637,129.3121588
암곡계정경로당,35.85757872,129.3136425
동국대학교 운동장,35.86479761,129.1910367
계림초등학교 운동장,35.84939759,129.2131741
신라탈해왕릉,35.85090964,129.2320327
신라진평왕릉,35.83214278,129.2505574
감포초등학교 운동장,35.80995397,129.5020617
북군공영주차장,35.85197374,129.264043
나산초등학교 운동장,35.69770052,129.4699798
나정1리 마을회관 앞 야산,35.77868248,129.4911174
신정초등학교운동장,37.532072,126.852359
하마터어린이공원,37.53011,126.853753
등서초등학교운동장,37.551883,126.855036
능골공원,37.536706,126.855297
신곡초등학교운동장,37.539094,126.856012
골말어린이공원,37.533313,126.85605
뜸부기어린이공원,37.530094,126.856891
두레어린이공원,37.531104,126.859421
등촌초등학교운동장,37.547613,126.857942
능안공원,37.546638,126.859908
등촌중학교운동장,37.552483,126.859213
무지개어린이공원,37.53392,126.861301
등마초등학교운동장,37.542045,126.861668
달빛공원,37.531165,126.862925
백합공원,37.551143,126.869418
내촌어린이공원,37.577648,126.801433
개화초등학교운동장,37.573444,126.804406
민들레공원,37.567236,126.806732
방화중학교운동장,37.564335,126.807107
방원중학교운동장,37.575975,126.808617
새싹어린이공원,37.569485,126.809344
송정초등학교운동장,37.562232,126.810282
장미공원,37.556849,126.813822
도성초등학교 운동장,37.501462823,127.04887376
독골근린공원,,
로봇고등학교 운동장,37.480730301,127.08457835
못골공원,,
반달근린공원,,
배꽃근린공원,,
배밭근린공원,,
보건소 주차장,37.516465428,127.04190212
봉은중학교 운동장,37.518975587,127.0623915
봉은초등학교 강당동,37.520082781,127.06093091
봉은초등학교 운동장,37.520082781,127.06093091
삼릉초등학교 운동장,37.51325956,127.04694954
삼성까치공원,,
삼성목련공원,,
삼성은행나무근린공원,,
샘터근린공원,,
서울로봇고등학교,37.480730301,127.08457835
서울양전초 체육관,37.490283656,127.0694235
세곡동 근린공원1,,
세곡중학교 운동장,37.471981449,127.09188491
세곡천공원,,
세명초등학교,37.468857372,127.09107622
세명초등학교 운동장,37.468857372,127.09107622
세종고등학교 운동장,37.490389075,127.10279885
상진초등학교 운동장,36.98034277,128.3524058
단양중앙공원,36.986519,128.3691294
별곡리공원(여성회관 앞),36.987649895,128.37016904
단양문화의집 주차장,36.982673,128.3712834
도전제3공원(천사어린이집앞),36.982812,128.367122
유양초등학교 운동장,37.78492638,127.0282651
산북초등학교 운동장,37.80109005,127.0489751
나누리공원,37.79289402,127.0774851
나리공원,37.78579872,127.0818324
토리근린공원,37.79153653,127.0811258
하늘물 공원,37.79168894,127.0847499
푸르네 근린공원,37.80037493,127.0784966
율정초등학교 운동장,37.82806456,127.0960682
경동대학교 운동장,37.8094689,127.0704344
고덕생활체육공원,37.80434227,127.0640343
덕계중학교 운동장,37.81620408,127.0500436
덕계초등학교 운동장,37.82306234,127.0474813
양주백석고등학교 운동장,37.79179436,126.9867394
신지초등학교 운동장,37.78830978,126.9901958
연곡초등학교 운동장,37.80707641,126.9618178
은봉초등학교 운동장,37.78165638,126.9839169
봉암초등학교 운동장,37.9108468,127.005754
상패초등학교 운동장,37.89816226,127.0265549
은현초등학교 운동장,37.86316976,127.0242876
봄내중학교 운동장,37.865465816,127.74077015
가납초등학교,37.81944614,126.9831182
당수체육공원,37.29290166,126.94336245
조양중학교,37.8196545,126.9790203
장흥문화체육센터,37.71597999,126.9406511
삼상초등학교,37.70010983,126.9300511
유양초등학교,37.78588161,127.0274047
산북초등학교,37.80608863,127.0391809
고읍도서관,37.79168894,127.0847499
양주덕현초등학교,37.79963817,127.0808349
양주2동 주민센터,37.79683688,127.0803155
양주희망도서관,37.79576457,127.107258
광숭초등학교,37.80154501,127.107389
삼숭초등학교,37.79671153,127.1081904
삼숭중학교,37.7977995,127.1086053
"회천1동 사무실, 창고",37.84417261,127.0661365
덕정초등학교,37.84631476,127.063448
덕정중학교,37.84249472,127.0634578
고암중학교,37.83445933,127.0678908
덕계초등학교,37.82306234,127.0474813
덕계고등학교,37.82428474,127.0479621
덕정고등학교,37.83719561,127.0717876
천보초등학교,37.83355046,127.0949715
칠봉초등학교,37.83808694,127.0703159
회천초등학교,37.83265642,127.0696113
회천중학교,37.83264481,127.0709381
일월공원,,
무지개 어린이공원,37.273011701,127.04502752
물봉선 어린이공원,,
탑동공원,37.273117886,126.97206973
물향기 공원,,
대부둑공원,,
미래 어린이공원,37.271684448,127.0473854
반달 어린이공원,37.269672976,127.02492098
방죽공원,37.244701908,127.05148006
배다리공원,37.240293434,126.98509649
버드내 어린이공원,37.257352556,127.00960875
별솔 어린이공원,,
사랑 어린이공원,37.277140087,126.97188783
산남 어린이공원,37.271704818,127.05042508
산마루 어린이공원,,
권선중앙공원,,
산샘 어린이공원,37.267146471,127.04821233
늘푸른공원(권선3공원),37.248007743,127.04008037
샘터 어린이 공원,,
올림픽공원,37.261472668,127.02857982
석산 어린이공원,37.303099503,127.01561522
청정(권선)공원,,
선재미 어린이공원,37.287519286,126.98902514
성균관대학교 운동장,37.295035389,126.97487667
소꼽놀이 어린이공원,,
소정 어린이공원,37.305583784,126.99902994
권선구청 한마음광장,,
꽃길 어린이공원,,
동공원,,
꿈이랑 어린이공원,,
꿈틀이 어린이공원,,
광교공원,37.301503371,127.03126587
누리문화공원,37.276471097,126.94502097
다람쥐 어린이공원,37.30016231,127.01413481
다람쥐 어린이공원,,
다산공원,,
동남보건대학교 운동장,37.298237728,126.98614075
동말 어린이공원,,
동물놀이 어린이공원,,
두레뜰공원,,
서수원체육공원,,
드라마센터 어린이공원,,
여기산공원,37.280810767,126.9799827
구운공원,37.278748415,126.97584278
마루터기 어린이공원,37.263855665,127.04870176
마중공원,,
망포공원,37.241905213,127.058894
명당 어린이공원,37.253035722,127.03962764
백성초등학교 운동장,37.011171685,127.26662401
비룡중학교 운동장,37.015685689,127.26276085
비룡초등학교 운동장,37.015076357,127.26285314
안성고등학교 운동장,37.01403361,127.2713123
안성초등학교 운동장,37.01226839,127.27253361
안청중학교 운동장,37.022005529,127.27483391
거북 어린이공원,,
경기대학교 운동장,,
효행공원,37.324594951,126.9874808
고등 어린이공원,,
고래등 어린이공원,,
고렴공원,,
정자공원,37.297664903,126.98830635
정자문화공원,37.309576396,126.98640038
천천3공원,37.290737533,126.9864985
지지대쉼터,37.32506692,126.98594628
고색중보들,37.247170729,126.99002736
밤밭공원(천천1공원),,
샘내공원(천천2공원),37.295764711,126.98190507
고색체육공원,37.243709144,126.97827939
광교호수공원,37.274991771,127.06526546
교통 어린이공원,,
장안공원,37.287504822,127.01147105
만석공원,37.300642429,127.00426348
수원종합운동장,37.298609526,127.00755676
명덕초등학교 운동장,37.05070976,127.2626165
미곡초등학교 운동장,37.110674819,127.24503342
양성중학교 운동장,37.063146703,127.19580819
양성초등학교 운동장,37.062174521,127.19521653
원곡초등학교 운동장,37.041840832,127.1277233
방초초등학교 운동장,37.119837271,127.43373832
일죽중고등학교 운동장,37.091613106,127.47406983
일죽초등학교 운동장,37.091650781,127.48171413
죽화초등학교 운동장,37.107746519,127.45826698
광선초등학교 운동장,37.00815025,127.43313894
두원공과대학교 운동장,37.064918209,127.42409744
죽산중학교 운동장,37.082028403,127.42488552
죽산초등학교 운동장,37.078476976,127.42119052
동아방송예술대학교 운동장,37.062360511,127.3532935
마전초등학교 운동장,37.030706644,127.34134144
삼죽초등학교 운동장,37.07645673,127.3744648
한길학교 주차장,37.084289338,127.2645234
고삼초등학교 운동장,37.082696244,127.2645405
가온고등학교 운동장,36.988421291,127.27605647
명륜여자중학교 운동장,37.005032205,127.27510536
안법고등학교 운동장,37.013337177,127.27327004
안성여자중학교 운동장,37.008368437,127.27569265
내혜홀초등학교 운동장,37.006290759,127.2653947
한경대학교 운동장,37.010201301,127.2637891
경기창조고등학교운동장,37.001938736,127.17235923
공도중학교 운동장,37.002257673,127.17362723
공도초등학교 운동장,36.9999994,127.1674701
만정중학교 운동장,37.008602216,127.1729855
만정초등학교 운동장,37.006942438,127.17173684
문기초등학교 운동장,37.00761416,127.1942953
양진중학교 운동장,36.985829294,127.14386451
양진초등학교 운동장,36.989282739,127.14044273
용머리초등학교 운동장,37.00240972,127.1588775
서삼초등학교 운동장,37.08709423,127.30895455
보개초등학교 운동장,37.04182746,127.3078191
개산초등학교 운동장,36.984476218,127.30201995
금광초등학교 운동장,36.999923277,127.32428026
산평초등학교 운동장,36.919953688,127.26147585
서운중학교 운동장,36.944872066,127.26408466
서운초등학교 운동장,36.946463444,127.25498764
현매초등학교 운동장,36.935967965,127.23007797
개정초등학교 운동장,36.96073442,127.18865571
두원공업고등학교 운동장,36.996706661,127.24180036
미양초등학교 운동장,36.975020937,127.2127608
보체초등학교 운동장,36.973966758,127.23832776
광덕초등학교 운동장,37.00105722,127.2214941
대덕초등학교 운동장,37.027365848,127.24487795
부림초등학교,35.89819252,128.825448
양당리마을회관,36.902971,128.247761
외중방리마을회관,36.927577,128.297221
중방리마을회관,36.931071,128.3189464
하방리마을회관,36.938861,128.3208762
회산리마을회관,36.892621,128.2934928
단천초등학교 운동장,36.92657241,128.3388273
한국호텔관광고등학교 운동장,36.92655799,128.3385083
소선암오토캠핑장,36.92612459,128.3111261
단성중학교 운동장,36.93559058,128.320739
중방리주차장(뉴타운),36.936535,128.311006
하방리 체육시설,36.93845853,128.3200123
장회리 선착장 주차장,36.93070443,128.2568916
단양읍 공설운동장,36.987311,128.365617
천동리 주차장,36.97334523,128.4177553
정평초등학교,35.8332178,128.73105656
금락초등학교,35.911250461,128.82408208
무학중학교,35.920027313,128.81599287
청천초등학교,35.88446279,128.7732842
하양여자고등학교,35.9307011,128.8258025
하양여자중학교,35.9307011,128.8258025
하양초등학교,35.91296234,128.8195842
하주초등학교,35.92020259,128.8122658
다문초등학교,35.87165401,128.851525
봉황초등학교,35.88300101,128.8237129
대왕공원,,
대왕중학교 운동장,37.48346015,127.0873402
대왕초등학교 운동장,37.464621356,127.10558946
대진근린공원,,
대진디자인고등학교 운동장,37.490427249,127.09597821
대진초등학교,37.497010577,127.07807848
대진초등학교 운동장,37.497010577,127.07807848
대청근린공원,,
대청중학교 운동장,37.490430201,127.05835132
대청초등학교 운동장,37.493147467,127.08776761
대치1문화센터,37.493245715,127.05677492
대치4문화센터,37.499728838,127.05784739
대치근린공원,,
대치중학교 강당동,37.484578683,127.04706727
대치중학교 운동장,37.484578683,127.04706727
대치초등학교 운동장,37.49127879,127.06219658
대현초등학교 운동장,37.503722762,127.06356404
도곡목련공원,,
도곡중학교 운동장,37.492306449,127.04521764
도곡초 복합화센터,37.499510601,127.0544636
도곡초등학교 운동장,37.499510601,127.0544636
도담공원,,
도성초등학교 강당동,37.501462823,127.04887376
백산,35.157261469,129.125408
광주대촌중앙초등학교 운동장,35.08262268,126.83264235
광주대촌중학교 운동장,35.084981391,126.83293589
광주무학초등학교 운동장,35.066705968,126.80450388
광양칠성초등학교,34.978889817,127.57889342
광양덕례초등학교,34.96877385,127.57029441
광양마로초등학교,34.966980806,127.6112865
광양읍사무소,34.973341498,127.58104887
광양봉강초등학교,35.016000784,127.59015491
광양옥룡북초등학교,35.041645581,127.61641451
광양옥룡초등학교,35.015838148,127.61847339
광양옥곡초등학교,34.990904917,127.6960029
광양진상초등학교,35.020348538,127.71617607
한국항만물류고등학교,35.017991478,127.71724678
광양진월초등학교,34.978597685,127.75947246
광양다압초등학교,35.121266372,127.69147566
광양골약중학교,34.938000522,127.67841015
광양골약초등학교,34.910675398,127.66057712
광양성황초등학교,34.940279052,127.68293871
광양중마동주민자치센터,34.940934598,127.69764706
광양대광교회,34.938494722,127.69052472
광양광영초등학교,34.963632972,127.72077577
광양금호교회,34.95914004,127.72268527
광양금호동주민자치센터,34.937017653,127.72316541
광양백운아트홀,34.942456063,127.72656274
포스코어울림체육관,34.940038883,127.72197911
산수초교,35.155846891,126.92833652
충장중,35.156733982,126.92859476
장원초교,35.157788224,126.9377693
살레시오여고,35.146974775,126.92983676
동산초교,35.148557136,126.93555515
서석초교,35.1475527,126.92556078
학운초교,35.133272038,126.94715378
남초교,35.125542191,126.93306749
무등중,35.124208803,126.93422272
용산초교,35.118766741,126.93165129
경명여자고등학교,35.880728587,128.59843269
사동3리마을뒷산,36.825444,129.444455
사동2리마을뒷산,36.828443572,129.44394318
마을뒤도로,36.828753148,129.44553539
사동초등학교,36.829765553,129.43747643
삼성모텔 뒤 야산,36.846364364,129.42950704
망양정옛터,36.849533,129.427787
마을뒤고지대,36.852577,129.423151
늘푸른민박,36.855022296,129.42533739
덕신휴게소뒷산,36.87947,129.414272
덕신감리교회뒷편,36.884086,129.414481
덕신리마을뒷산,36.887089,129.413244
해양레포츠센터,36.8904665,129.4123964
사등마을광장,35.534117,126.555813
두향리마을회관,36.921483,128.242557
벌천리마을회관,36.858011,128.2768172
경기여자고등학교 운동장,37.486916153,127.0654539
구룡중학교 운동장,37.486153295,127.0561228
구룡중학교 체육관,37.486153295,127.0561228
구룡초등학교,37.481196131,127.05177302
구룡초등학교 운동장,37.481196131,127.05177302
국립국악고등학교 운동장,37.476229897,127.05147565
길섶근린공원,,
논현1문화센터,37.51150308,127.02853463
논현2문화센터,37.517277909,127.03718791
논현개나리공원,,
논현소나무공원,,
논현초등학교,37.508490657,127.02622167
논현초등학교 운동장,37.508490657,127.02622167
늘벗근린공원,,
늘푸른근린공원,,
단대부고,37.49550547,127.05671331
단대부속고등학교 운동장,37.49550547,127.05671331
대곡초등학교 운동장,37.494711905,127.06502647
대도초 신관동,37.492645426,127.05337759
대도초등학교 운동장,37.492645426,127.05337759
대명중학교 운동장,37.506337038,127.06098307
대명중학교 체육관,37.506337038,127.06098307
대모초등학교 운동장,37.480599534,127.08599371
신동초등학교 운동장,37.9304989,127.72338247
청석초등학교 운동장,37.73077851,126.719538
와동초등학교 운동장,37.7262638,126.756989
지산중학교 운동장,37.72454391,126.752511
지산초등학교 운동장,37.7309999,126.7613976
한가람중학교 운동장,37.7309126,126.7562658
한가람초등학교 운동장,37.73189609,126.755843
가온초등학교 운동장,37.720679416,126.74728187
운정고등학교 운동장,37.7219803,126.7365447
자운학교 운동장,37.71896566,126.7429072
청암초등학교 운동장,37.73087581,126.73784989
해솔중학교 운동장,37.727462494,126.74587492
해솔초등학교 운동장,37.726647638,126.74737503
동패고등학교 운동장,37.7111988,126.7335896
동패중학교 운동장,37.7084481,126.7353534
동패초등학교 운동장,37.7173055,126.7403715
와석초등학교 운동장,37.710168,126.7530197
운광초등학교 운동장,37.7091716,126.7408233
운정초등학교 운동장,37.707903149,126.7538619
한빛고등학교 운동장,37.7130172,126.7547974
