무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가산1리 경로당,37.8287097,127.1809628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가산2리 경로당,37.8275361,127.169786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국양봉농협 종암중앙지점,37.5986603,127.0355001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울경기양돈농협 종암동지점,37.6038313,127.0302494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성복중앙교회,37.5926967,127.036861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해성7구 경로당,35.9520051,126.6421133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지경로당,35.170376,129.0710853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
익수경로당,35.1727586,129.0624272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정화경로당,35.1736365,129.0644293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼환A경로당,35.1878155,129.0481819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경성지곡A노인정,35.1758608,129.0475807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수정경로당,35.181259,129.052071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초연경로당,35.1770087,129.0528716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초읍제일경로당,35.1810841,129.048913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초읍제일할머니경로당,35.1810841,129.048913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초읍한신A경로당,35.1833224,129.0521172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내초경로당,35.9523033,126.5908498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미성경로당,35.9558265,126.6579035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창경로당,35.9704188,126.6495136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산북주공경로당,35.9679472,126.6836044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시영1차경로당,35.9680188,126.6766173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥성경로당,35.9589963,126.6325969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임사경로당,35.951699,126.6651911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해성8구경로당,35.9460165,126.6590783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정교1리 경로당,37.8151834,127.1684862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금현1리 경로당,37.8290658,127.1869667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금현2리 경로당,37.817136,127.1932709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금현3리 경로당,37.8206829,127.2012086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상월곡실버복지센터,37.605864,127.0480919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목화경로당,37.60106,127.0415767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아남(아)경로당,37.6056447,127.0348978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡1동경로당,37.6074821,127.0338354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡3에스에이치(아)경로당,37.6118825,127.0378797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무정경로당,35.29458,127.0299608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동백부인 경로당,35.1559209,129.0675235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본동 경로당,35.1559209,129.0675235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송죽부인 경로당,35.1553979,129.0717632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영생 경로당,35.1531658,129.0667515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영운 경로당,35.1576531,129.0709953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일심 경로당,35.1553979,129.0717632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
