위치명,위도,경도
송곡초등학교 운동장,36.807785079,127.01834679
금곡초등학교 운동장,36.750015769,127.04062978
모산초등학교 운동장,36.769446175,127.05190609
배방고등학교 운동장,36.769147247,127.0664537
배방중학교 운동장,36.769986141,127.07150735
아산북수초등학교 운동장,36.768044983,127.07680912
동방초등학교 운동장,36.779207521,127.11488915
설화고등학교 운동장,36.788032933,127.09224087
남성고등학교 운동장,35.956359436,126.96599671
이리북일초등학교 운동장,35.962787581,126.95922113
이리북중학교 운동장,35.963702519,126.95147164
이리신동초등학교 운동장,35.9616205,126.96721929
남성여고등학교 운동장,35.956359436,126.96599671
이리남성여중학교 운동장,35.956359436,126.96599671
이리동북초등학교 운동장,35.949126276,126.96906349
이리동초등학교 운동장,35.957642073,126.97696168
이리마한초등학교 운동장,35.962384003,126.97873357
이리백제초등학교 운동장,35.962337096,126.97394757
이리영등초등학교 운동장,35.953072717,126.97237374
중앙체육공원 공터,35.949730859,126.98612749
이리영등중학교 운동장,35.964639988,126.9814251
익산부천중학교 운동장,35.953422558,126.990153
익산어양초등학교 운동장,35.961624718,126.98335934
익산초등학교 운동장,35.954595988,126.97954095
이리신흥초등학교 운동장,35.934810657,126.9790026
이리팔봉초등학교 운동장,35.967595694,127.01302231
전북 혜화학교 운동장,35.966247981,127.02972581
이리삼성초등학교 운동장,35.988326409,126.97594974
어양중학교 운동장,35.965231325,126.984959
원광고등학교 운동장,35.973229749,127.00228274
원광중학교 운동장,35.973893164,127.00135919
이리동중학교 운동장,35.932473929,126.96942991
익산옥야초등학교 운동장,35.922272219,126.95999095
이리초등학교 운동장,35.938664936,126.95941395
익산지원중학교 운동장,35.940002811,126.9607376
남성중학교 운동장,35.956359436,126.96599671
이리고등학교 운동장,35.9492011,126.95577414
이리공고등학교 운동장,35.954213302,126.95335871
이리남창초등학교 운동장,35.945200278,126.95387495
이리북초등학교 운동장,35.952635765,126.96119326
이리서초등학교 운동장,35.945270115,126.94895393
이리여고등학교 운동장,35.944868151,126.95131736
전북기계공고등학교 운동장,35.947952107,126.96176059
원광여고등학교 운동장,35.95432998,126.94343221
원광여중학교 운동장,35.95432998,126.94343221
원광정예고등학교 운동장,35.95432998,126.94343221
이리고현초등학교 운동장,35.952102705,126.94689751
이리남중학교 운동장,35.946094358,126.93693988
이리모현초등학교 운동장,35.94552389,126.9399632
익산가온초등학교 운동장,35.956325931,126.9382575
이리송학초등학교 운동장,35.936986699,126.94070562
이리남초등학교 운동장,35.914255078,126.9301937
배산체육공원 공터,35.959888609,126.9403708
이리계문초등학교 운동장,35.973656793,126.94422569
주례여자고등학교,35.14536369,129.013594
주례중학교,35.14847518,129.01417002
주양초등학교,35.15368152,129.0121477
주감중학교,35.15644482,128.9954623
주감초등학교,35.15391568,129.0014969
동주중학교,35.14590136,129.0039601
양지1공원,35.15514088,129.003265
창신공원,35.15565896,129.0044145
학장초등학교,35.14614847,128.9845727
학장중학교,35.13790429,128.9828235
구학초등학교,35.13776102,128.9922152
구덕고등학교,35.13842677,128.9907482
학진초등학교,35.133048,128.9751453
엄궁중학교,35.13489105,128.9748607
동궁초등학교,35.123459696,128.97481335
엄궁초등학교,35.12918509,128.9743982
이리중학교 운동장,35.934242977,126.94185762
전북제일고등학교 운동장,35.934242977,126.94185762
이리중앙초등학교 운동장,35.935680162,126.95087262
이일여고등학교 운동장,35.934587427,126.94898252
이일여중학교 운동장,35.934587427,126.94898252
이리동남초등학교 운동장,35.931318042,126.9707108
이리동산초등학교 운동장,35.931853982,126.96397421
모산초등학교,35.185784,128.9952075
모동초등학교,35.18523013,129.00189817
모동중학교,35.18496176,129.003088
모라초등학교,35.19004487,128.9864303
모라중학교,35.19067059,128.9924437
야시곡공원,35.1947951,128.994806
모덕초등학교,35.182745,128.9919374
덕상초등학교,35.17473141,128.990633
덕포초등학교,35.173976,128.9860294
사상초등학교,35.16761039,128.9828423
대덕여자고등학교,35.17944452,128.993388
덕포여자중학교,35.170369347,128.986142
사상고등학교,35.16888194,128.9855378
신라중학교,35.16989017,128.9928452
부산에너지과학고등학교,35.173276908,128.99331914
괘법초등학교,35.16018317,128.985796
창진초등학교,35.166142,128.9778074
감전초등학교,35.155745876,128.9886679
서감초등학교,35.157820293,128.98206019
감전당산공원,35.15420298,128.9794093
주례여자중학교,35.14894839,129.0073791
동주초등학교,35.147184,129.0055483
주학초등학교,35.146008,129.0121577
의령초등학교 운동장,35.322221108,128.26077573
의령공설운동장,35.31557358,128.2674987
남산초등학교 운동장,35.320535342,128.26665171
의령고등학교 운동장,35.322822155,128.26546013
의령중학교 운동장,35.324466852,128.26533247
가례초등학교 운동장,35.33308544,128.2468404
의령여자중고등학교 운동장,35.324161742,128.24536466
칠곡초등학교 운동장,35.341168383,128.19563338
대의초등학교 운동장,35.370612972,128.10921021
화정초등학교 운동장,35.276815311,128.2112171
용덕면공설운동장,35.341492099,128.2708704
용덕초등학교 운동장,35.34852664,128.2902299
정곡중학교 운동장,35.382436689,128.32731881
정곡초등학교 운동장,35.37981854,128.3246693
정곡공설운동장,35.376825526,128.33205206
지정공설운동장,35.38024053,128.393234
지정초등학교 운동장,35.38345794,128.3874834
지품면 속곡분교 앞 공터,36.476983293,129.25450086
지품면 옥류리 마을 앞 공터,36.47778459,129.29842977
축산면 칠성1리 영덕무청영농조합법인,36.498642249,129.36501333
축산면 대곡리 마을회관,36.487613991,129.35157032
영해초등학교 운동장,36.538221058,129.41109992
영해중고등학교 운동장,36.542336704,129.41322409
사진리 보건지소 뒤 공터,,
연평2리마을회관 앞 공터,36.550484652,129.40787657
벌영1리마을회관 앞 공터,36.536955109,129.40115568
구 원구초등학교 운동장,36.540425843,129.37939349
해맞이휴게 주유소,36.643591393,129.42159049
고래불펜션 앞 공터,36.623186235,129.41065128
병곡휴게소 주차장,36.606813999,129.41372163
영리 야산 공터,,
농협하나로마트 원황지점,,
영덕경찰수련원 주차장,36.568802309,129.41694261
인량리 나라골 보리말 체험학교 앞 공터,36.552209436,129.37128172
창수중학교 운동장,36.54798973,129.34815538
신기2리 위정관광농원 옆 공터,36.54951626,129.32673118
신리2리 신리초등학교 앞 공터,36.577606099,129.27132475
미곡1리 영덕룰루랄라 체험캠핑장 앞 운동장,36.586257016,129.34158841
인천1리 창수초등학교 인천분교장 앞 운동장,36.634221002,129.29462789
선유중학교 급식실/시청각실,37.533286465,126.89430068
한강미디어고등학교 본관동,37.53929145,126.89725988
한강미디어고등학교 체육관,37.53929145,126.89725988
선유고등학교 본관동,37.533901619,126.8948507
선유정보문화도서관,37.533332541,126.89293887
서울영신초등학교 급식실,37.510171963,126.91812208
신길교회,37.515071509,126.91953029
서울도림초등학교 본관동,37.507503022,126.90729072
서울대영초등학교 본관동,37.502679369,126.90633674
서울대길초등학교 본관동,37.498176861,126.91317394
영신고등학교 급식실,37.498100944,126.90973902
당산2동주민센터,,
서울대방초등학교 본관동,37.502900121,126.91902018
서울신대림초등학교 강당,,
서울영림초등학교 다목적강당,37.487346012,126.90251613
서울신영초등학교 본관동,37.501006017,126.89609482
서울신영초등학교 서관,37.501006017,126.89609482
대림정보문화도서관,37.504318728,126.89607745
서울신영초등학교 강당,37.501006017,126.89609482
논골도로,37.55413884,129.116298
산제골도로,37.55427423,129.113414
묵호대교,37.54160956,129.1110867
평릉공원,37.53522587,129.1115463
하평 해안도로주차장,37.53388882,129.1157354
영남중학교,37.497872181,126.89583646
대림운동장,,
대림3동 유수지,,
원지어린이공원,,
동심어린이공원,,
두암어린이공원,,
신우어린이공원,,
서울영원초등학교 본관동,37.510719362,126.9021825
영원중학교 본관동,37.51497419,126.91364686
영등포여자고등학교 교사동,37.515388448,126.91535631
여의동주민센터,37.517693912,126.93461402
서울윤중초등학교 특별교실,37.519641641,126.9225908
여의도고등학교 급식동,37.525051011,126.93421923
여의도여자고등학교 급식동,37.522887644,126.9350871
서울영동초등학교 다목적실,37.52700691,126.90770338
당산중학교 다목적강당/학생식당,37.532033076,126.90761403
도림동성당,37.510547329,126.90138647
서울문래초등학교 본관동,37.519140385,126.89360573
서울영문초등학교 본관동,37.51980741,126.88758909
양화중학교 본관동,37.519659598,126.89599452
서울당중초등학교 본관동,37.52628923,126.88941353
소룡시민체육공원,35.983122,126.675979
관악고등학교 정보화센터,37.521791661,126.88292355
서울당산초등학교 급식동,37.540119119,126.89624107
선유중학교 강당,37.533286465,126.89430068
선유초등학교,37.532879191,126.89277682
한강미디어고등학교,37.53929145,126.89725988
양평동 체련장,,
양평어린이공원,,
매낙골근린공원,,
서울영신초등학교,37.510171963,126.91812208
신길 유수지,,
서울도림초등학교,37.507503022,126.90729072
우신초등학교,37.509864721,126.91186366
신길근린공원,37.501759255,126.90542286
대영고등학교,37.503661091,126.90586572
대영중학교,37.503437836,126.90520802
서울대영초등학교,37.502679369,126.90633674
신길광장,,
서울대길초등학교,37.498176861,126.91317394
영신고등학교,37.498100944,126.90973902
서울대방초등학교,37.502900121,126.91902018
대림중학교,37.492318869,126.90746735
서울신대림초등학교,,
대림어린이공원,,
대동초등학교,37.493705031,126.90011939
서울영림초등학교,37.487346012,126.90251613
다사랑어린이공원,,
도신초등학교,37.499267895,126.90071406
서울신영초등학교,37.501006017,126.89609482
평화어린이공원,,
(시범아파트)자유어린이공원,,
당산근린공원,37.525217942,126.89514684
당산서중학교,37.532483943,126.8988251
당서초등학교,37.532027438,126.8998142
당산중학교,37.532033076,126.90761403
서울영동초등학교,37.52700691,126.90770338
도림동 유수지,,
고추말어린이공원,,
문래중학교,37.520418291,126.88414038
서울문래초등학교,37.519140385,126.89360573
서울영문초등학교,37.51980741,126.88758909
양화중학교,37.519659598,126.89599452
영등포초등학교,37.512948016,126.89826003
안양천 영롱이 인라인마당,,
안양천 억새구장 축구장,,
문래공원,,
서울당중초등학교,37.52628923,126.88941353
관악고등학교,37.521791661,126.88292355
영일어린이공원,,
양남어린이공원,,
서울당산초등학교,37.540119119,126.89624107
선유고등학교,37.533901619,126.8948507
선유중학교,37.533286465,126.89430068
원평초등학교 운동장,36.322101094,127.3997424
대문초등학교 운동장,36.30631812,127.4007368
문화여자중학교 운동장,36.31305278,127.4099939
문화초등학교 운동장,36.31171003,127.398803
산성초등학교 운동장,36.2992178,127.3864666
버드내조폐공원,36.32220433,127.38865903
양지근린공원,36.32477859,127.4153788
서대전시민공원,36.3207603,127.4108672
영등포근린공원,37.516126624,126.91212642
서울영원초등학교,37.510719362,126.9021825
영등포여자고등학교,37.515388448,126.91535631
영원중학교,37.51497419,126.91364686
장훈고등학교,37.513345593,126.91622855
중마루근린공원,,
영중초등학교,37.524143299,126.90369546
중앙어린이공원,,
서강어린이공원,,
여의도고등학교,37.525051011,126.93421923
여의도여자고등학교,37.522887644,126.9350871
여의도중학교,37.523980203,126.93575314
여의도초등학교,37.523204822,126.93679444
윤중중학교,37.518930212,126.92412316
서울윤중초등학교,37.519641641,126.9225908
자매공원,,
어린이 24공원,35.966196,126.694077
어린이 30공원,35.957172,126.687984
나운 우수저류조,35.962547,126.699081
나운배수펌프장,35.961862,126.702474
군산나운초등학교 운동장,35.972706667,126.69227079
군산동원중학교 운동장,35.959438658,126.70009078
군산서해초등학교 운동장,35.959644,126.69989933
군산신풍초등학교 운동장,35.963771791,126.69579084
어린이 16공원,35.956675,126.677229
은파호수공원 인라인스케이트장,35.946148,126.692833
군산용문초등학교 운동장,35.942286024,126.6886185
미룡초등학교 운동장,35.950871001,126.68511541
군산월명중학교 운동장,35.975168424,126.67971471
소룡초등학교 운동장,35.974660256,126.6824753
전북외국어고등학교,35.981690101,126.68529905
어린이 49공원,35.966955,126.564687
어린이 51공원,35.96263,126.564022
어린이 52공원,35.963028,126.570943
요죽공원,35.965407,126.57018
새만금초등학교 운동장,35.967313,126.561454
어린이 10공원,35.969019053,126.677267
어린이 11공원,35.967226,126.681942
대전대암초등학교,36.323515,127.457199
진관중학교 운동장,37.644257259,126.9257289
금암문화공원(은평뉴타운 제1호 문화공원),,
기자촌 근린 공원,,
서울은평초등학교 강당,37.602305026,126.93403293
수리초등학교 교사동,37.62030683,126.93411218
연신중학교 체육관,37.623540885,126.92428599
연천중학교 체육관,37.627545843,126.9258482
서광교회,37.6277327,126.9191793
구산초등학교 체육관,37.61275096,126.9093783
은평중학교 체육관,37.610634642,126.90834797
대은초등학교 강당,37.612366036,126.92586936
은명초등학교 본관동,37.597678491,126.91827439
연은초등학교 본관동,37.590511135,126.92511204
응암초등학교 본관동,37.588753733,126.92161746
역촌동주민센터,37.604417,126.91517828
증산중학교 다목적강당,,
증산초등학교 교사동,37.582563737,126.90427498
수색초등학교 교사동,37.585173229,126.89601123
은평다목적체육관,37.631246495,126.9248718
광현교회,37.618324047,126.9161388
김천여자고등학교,36.125857557,128.12380108
남산공원,36.1165885,128.1186153
석천중학교,36.11754,128.12208361
해맞이공원주차장,36.964549,129.412294
안천중학교,37.459524263,126.8874105
금나래초등학교,37.4582294,126.8962053
두산초등학교,37.467548387,126.8909721
세일중학교,37.474594411,126.89536886
철쭉어린이공원,37.4528524,126.8896171
문교초등학교,37.4667151,126.90881593
독산초등학교,37.465656911,126.89971281
독산마을공원,37.463606961,126.8987854
정훈어린이 공원,37.465812599,126.9067282
무지개어린이공원,37.462822667,126.9009392
금천초등학교,37.454810335,126.91287486
백산초등학교,37.446785996,126.90514596
별장길어린이공원,37.4481155,126.9085675
은행어린이공원,37.452043,126.90710786
시흥초등학교,37.45534062,126.90463933
문일고등학교,37.448915257,126.89872065
문백초등학교,37.4470088,126.89869737
금빛공원,37.452667937,126.90440618
금강노인복지관,35.980486,126.750426
군산내흥초등학교 운동장,36.005920609,126.75926891
군산동고등학교,35.970564,126.76797521
공설운동장(사정금호1차부근),35.963294,126.745608
공설운동장(사정금호2차부근),35.964594,126.749334
군산수송공원(28공원),35.965539,126.720928
어린이 78공원,35.965254,126.713671
어린이 81공원,35.965836,126.718329
어린이 82공원,35.961816,126.718327
군산중앙여자고등학교,35.968158109,126.711484
군산진포중학교 운동장,35.972437,126.72207821
군산푸른솔초등학교 운동장,35.961459834,126.7113691
근린 3공원,35.959910593,126.725574
미장택지 2공원,35.962657,126.727914
미장택지 3공원,35.960547,126.732049
미장택지 4공원,35.967995,126.729868
미장택지 5공원,35.960393,126.735388
미장택지 6공원,35.962973,126.732199
어린이 47공원,35.958202,126.712377
어린이 57공원,35.954397,126.707262
어린이 60공원,35.950098,126.713949
군산지곡초등학교 운동장,35.957599312,126.70705466
어린이 17공원,35.973935,126.696256
어린이 19공원,35.971326,126.696742
어린이 20공원,35.969067,126.70199
군산문화초등학교 운동장,35.974710414,126.70348784
군산상업고등학교 운동장,35.974687497,126.70006859
군산흥남초등학교 운동장,35.971774312,126.70868751
어린이 1공원,35.975881,126.708697
군산근대역사박물관,35.990819843,126.71195326
군산중앙초등학교 운동장,35.981468,126.716269
공설시장옆(구역전부근),35.980464,126.720997
군산풍문초등학교 운동장,35.977274214,126.71874826
군산고등학교 운동장,35.973945221,126.71958939
어린이 3공원,35.975945,126.7163625
군산서흥중학교 운동장,35.971580637,126.70909622
어린이 32공원,35.973546,126.734946
어린이 39공원,35.974096864,126.74052607
어린이 40공원,35.970604,126.742288
군산시청,35.967632388,126.73683994
군산교육문화회관,35.971196988,126.736525
군산동초등학교 운동장,35.964960323,126.73812148
군산제일고등학교,35.97273065,126.74902768
어린이 5공원,35.97255352,126.73051728
동부시장앞,35.976017,126.728254
군산구암초등학교 운동장,35.980772436,126.731981
구암근린공원,35.988107,126.743142
구암3.1기념관,35.984967,126.741972
신대초등학교 운동장,36.837049113,127.14267956
부성초등학교 운동장,36.835243155,127.13666299
두정초등학교 운동장,36.836232648,127.14716672
환서초등학교 운동장,36.828903949,127.12253234
백석초등학교 운동장,36.820321801,127.12252314
불무초등학교 운동장,36.819671822,127.104912
아름초등학교 운동장,36.813117558,127.10237473
불당초등학교 운동장,36.805848934,127.10876146
서당초등학교 운동장,36.803937749,127.11350552
용암초등학교 운동장,36.803720947,127.11776338
쌍용초등학교 운동장,36.80108856,127.12246112
월봉초등학교 운동장,36.796518062,127.11530525
미라초등학교 운동장,36.800822947,127.12824264
수곡초등학교 운동장,36.790285362,127.12309823
쌍정초등학교 운동장,36.78729102,127.11493292
신촌초등학교 운동장,36.787451735,127.12360457
신용초등학교 운동장,36.790733896,127.13171694
용소초등학교 운동장,36.789456843,127.13587803
일봉초등학교 운동장,36.799710877,127.13953558
봉명초등학교 운동장,36.805270915,127.13469124
가온초등학교 운동장,36.785451266,127.14878587
청룡초등학교 운동장,36.781357048,127.13949334
새샘초등학교 운동장,36.770996745,127.13092599
청당초등학교 운동장,36.780044729,127.15152222
구성초등학교 운동장,36.79296109,127.15859283
신안초등학교 운동장,36.814189361,127.1626757
신부초등학교 운동장,36.822731678,127.16016514
천안서초등학교 운동장,36.823186474,127.13964544
안서초등학교 운동장,36.832293971,127.1756637
서북구청 운동장,36.878713809,127.1559972
삼은초등학교 운동장,36.878006207,127.14844476
소망초등학교 운동장,36.875908219,127.16239823
성거초등학교 운동장,36.871771233,127.19968827
입장초등학교 운동장,36.913629612,127.21975864
양대초등학교 운동장,36.915190972,127.22707089
성환초등학교 운동장,36.918044632,127.13245628
성신초등학교 운동장,36.919086397,127.12909131
목천초등학교 운동장,36.787913168,127.23572471
신흥초등학교 운동장,36.773866908,127.216608
위례초등학교 운동장,36.82477941,127.2743556
오성초등학교 운동장,36.831433951,127.12962095
병천초등학교 운동장,36.766271755,127.30131885
천동초등학교 운동장,36.77813722,127.34894228
수신초등학교 운동장,36.73328514,127.28310251
신사초등학교 운동장,36.742546653,127.23790588
풍세초등학교 운동장,36.726289132,127.11835254
광덕초등학교 운동장,36.698466654,127.11013638
차암초등학교 운동장,36.844595534,127.1059506
업성초등학교 운동장,36.861387741,127.14134321
부대초등학교 운동장,36.848946728,127.15187784
웅동중학교운동장,35.11282269,128.7962529
웅동초등학교운동장,35.12724433,128.783108
안골포초등학교운동장,35.10398667,128.8062314
안청초등학교운동장,35.09984324,128.8065698
용원초등학교운동장,35.09744112,128.8182279
천안오룡경기장,36.813579728,127.16302856
천안축구센터(잔디구장),36.821438186,127.14576649
천안시종합운동장(보조경기장),36.81910183,127.11330375
천안시종합운동장(주경기장),36.81910183,127.11330375
천안삼거리공원,36.783810402,127.16577515
천안생활체육공원,36.780094384,127.16303827
청수호수공원,36.787717513,127.1495476
신방공원,36.78242116,127.11884209
방아다리공원,,
쌍용공원,,
성정공원,,
도솔광장,,
태조산공원,36.822076659,127.18895593
삼거리초등학교 운동장,36.78974303,127.16339034
남산초등학교 운동장,36.805247698,127.15383098
중앙초등학교 운동장,36.805751795,127.14857412
와촌초등학교 운동장,36.805965273,127.14499307
봉서초등학교 운동장,36.812552303,127.13109534
성정초등학교 운동장,36.815310111,127.14021392
천안초등학교 운동장,36.814105469,127.15254418
구암여자중학교 운동장,35.256014,128.596762
구암중학교 운동장,35.256615,128.5976989
구암고등학교 운동장,35.2470584,128.5968155
중앙초등학교 운동장,35.24832304,128.6025926
봉덕초등학교 운동장,35.22253982,128.5941955
도천초등학교운동장,35.152744927,128.65384826
제황초등학교운동장,35.148718787,128.66931282
장복초등학교운동장,35.157863103,128.695159
냉천초등학교 운동장,35.15645442,128.7183298
덕산초등학교운동장,35.145769793,128.7050439
진해신항초등학교,35.08961526,128.8107431
진해종합운동장,35.14836103,128.6554537
남산초등학교운동장,35.14783875,128.663317
대야초등학교운동장,35.15870726,128.663695
중앙초등학교운동장,35.15542182,128.675472
경화초등학교운동장,35.15742859,128.687501
진해남중학교운동장,35.16179594,128.6896983
동부초등학교운동장,35.15575329,128.7023728
석동초등학교운동장,35.15781333,128.7068667
자은초등학교운동장,35.14965761,128.7120773
풍호초등학교운동장,35.13890727,128.7105839
장천초등학교운동장,35.12623701,128.707185
웅천초등학교운동장,35.11342494,128.7499166
경남전자고등학교운동장,35.215021,128.5732283
마산용마고등학교운동장,35.21228375,128.582115
산호초등학교운동장,35.2197221,128.5795207
용마초등학교운동장,35.2157905,128.5846543
합포중학교운동장,35.21578833,128.585371
