무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월성경로당,35.9904064,126.976805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
망산경로당,35.9774231,126.996402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연동경로당,35.235244,128.55926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신작천경로당,35.954741,126.996081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부송부평경로당,35.969799,126.9885681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부송송정경로당,35.9687204,126.9862039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
익산군산축협 동부지점,35.9590978,126.9984533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부송주공1단지@경로당,35.9584274,126.9861316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부송주공3단지@경로당,35.9563212,126.9871453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대청경로당,34.572701,127.233227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방사경로당,34.578555,127.2242173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한서경로당,34.5752417,127.2298232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉양경로당,34.570507,127.223697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복흥 경로당,34.6920185,126.8589641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사안2구 경로당,34.677968,126.878065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영전1구 여자경로당,34.666112,126.878901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암 경로당,34.6601623,126.8723372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영전1구 남자경로당,34.666112,126.878901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영전2구 경로당,34.681991,126.864752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평장1구 경로당,34.647479,126.879796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평장1구 여자경로당,34.647479,126.879796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평장2구 경로당,34.6413524,126.8729872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕제1구 경로당,34.6469437,126.8848713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕제2구 경로당,34.653309,126.889393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕제3구 경로당,34.645685,126.88475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평화1구 경로당,34.664849,126.917606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,34.567139,127.221139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신평경로당,34.5756832,127.2171039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안동경로당,34.558655,127.2201019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공호경로당,34.584213,127.217012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소곡경로당,34.5556532,127.2308066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매곡경로당,34.537889,127.217119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백석경로당,34.5298299,127.2357502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동적경로당,34.537899,127.2342348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍안경로당,34.533725,127.253421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서풍경로당,34.5195975,127.2426698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍남경로당,34.537037,127.251542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엄포경로당,34.572701,127.233227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼각경로당,34.5727742,127.2125105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
축두경로당,34.578555,127.2242173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한서회관,34.5752417,127.2298232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍양면민휴게실,34.5755404,127.2416836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성마을회관,34.5670367,127.1840803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장전마을 여경로당,34.571744,127.174618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율동마을 경로당,34.5775253,127.1643552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
억불 남자경로당,34.668824,126.92373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
억불 여자경로당,34.668824,126.92373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건산1구 여자노인당,34.677395,126.914311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건산2구 경로당,34.6797058,126.9136854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남당경로당,34.5227627,127.2519237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강동경로당,34.5147152,127.2635565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감산리경로당,33.259473,126.353992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하동경로당,33.24166,126.333723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평리경로당,33.254602,126.30667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동광단지경로당,33.307603,126.338994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서광동리경로당,33.2861,126.3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동광리경로당,33.24057,126.338306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도촌마을 여경로당,34.556583,127.164278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우미아파트경로당(화정4동),35.137823,126.876574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"우성경로당(우성2차,화정4)",35.137294,126.875654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"우일경로당(우성1차,화정4)",35.1438161,126.8682624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창천리경로당,33.26556,126.36876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화순리경로당,33.246722,126.332875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동하동경로당,33.230961,126.299011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화개경로당(서창동),35.131894,126.832384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중촌경로당(서창동),35.1157608,126.8597688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학두경로당(서창동),35.1384089,126.8466755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주은행 매월동지점(서창동),35.1450181,126.8372203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상무한신휴플러스@경로당(서창,35.1282012,126.8307995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서창동 주민센터,35.1075024,126.821171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마륵경로당(서창동),35.1402646,126.8529081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원마륵경로당(서창동),35.1453809,126.8514923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상무자이경로당(서창동),35.0941525,126.812374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간전보건지소,35.1782019,127.5435019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남구종합사회복지관 문현2동 골목성시,35.142094,129.0659922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,35.7346711,127.5937071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍저경로당,35.7266739,127.5983774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광주1호선 양동시장역,35.1544217,126.9014342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구룡(용두)경로당(서창동),35.1137772,126.8457466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산경로당(서창동),35.1147149,126.8149772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매월경로당(서창동),35.1331916,126.8371651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자활경로당(서창동),35.1442823,126.8372279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문촌마을경로당(서창동),35.0963354,126.8206076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽진경로당(서창동),35.1053468,126.8341711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉학경로당(서창동),35.1085759,126.8205281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사동경로당(서창동),35.1071989,126.8231855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서창마을(4통)경로당(서창동),35.1156355,126.8306706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서창발산경로당(서창동),35.1202581,126.8361989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송내어린이공원,37.4532749,126.687311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구성경로당,35.1955734,127.4786299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽연경로당,35.1889502,127.471305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동해여성경로당,35.163578,127.4678833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안지경로당,35.1936758,127.4852639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전천여성경로당,35.1915153,127.4881761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월평경로당,35.1883526,127.4989872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금평경로당,35.1885753,127.500069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문척면사무소,35.1917785,127.4890648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우남퍼스트빌 경로당,35.332583,129.0149324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
토금경로당,35.1812485,127.5105985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화정경로당,35.1830154,127.5256987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중산여성경로당,35.1424403,127.5071168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도유보라2차 경로당,35.3297847,129.0151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회문회의촌 마을 회관,34.7927702,126.6877765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동1구 마을회관,34.7959253,126.6946316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동2구 마을회관,34.7954497,126.6933265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서남 마을회관,34.7981309,126.6970756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동무 2구 마을회관,34.8000234,126.6998094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신창비바패밀리경로당,35.3323967,129.0190812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGB대구은행 반월당지점,35.866241,128.5928016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미영경로당(103동 뒤),35.4289219,126.6998504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청하경로당(다동 101-102),35.440528,126.700824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교촌경로당,35.4376312,126.7039141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일반성면사무소,35.171245,128.277158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡3리 경로당,36.9948512,126.8505241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡5리 경로당,36.9849388,126.8651117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼부르네상스1단지 경로당,36.9856225,126.8723217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남면행정복지센터,37.7322,127.5998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관천리마을회관,37.7233,127.5114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향산3 경로당,36.917406,127.920794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문산 경로당,36.891639,127.949038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향산2 경로당,36.927047,127.933064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향산1 경로당,36.927912,127.950462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
설운1 경로당,36.90759,127.982188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세성1 경로당,36.902557,127.962103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세성2 경로당,36.909284,127.950799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세성3 경로당,36.903883,127.966692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동지경로당,36.847034,127.996387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
