무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
합성2동경로당,35.2404662,128.5887857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등촌4종합사회복지관,37.5608,126.8438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등촌5단지(아)어르신사랑방,37.5613342,126.8448646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등촌6단지(아)어르신사랑방,37.5599827,126.8481806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등촌9종합사회복지관,37.5618341,126.8498027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
곰달래어르신사랑방,37.529633,126.8407227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공원어르신사랑방,37.5380244,126.8385209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구립예촌 어르신사랑방,37.5304029,126.842165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
까치산어르신사랑방,37.5367731,126.8413834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화곡1동 주민센터,37.5304289,126.8415696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해태(아)어르신사랑방,37.5299499,126.8461527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉서경로당,36.2510403,128.2624531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
증산경로당,37.247306,128.773774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임계1리 경로당,37.5107862,128.8775071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임계2리 경로당,37.4977157,128.8508866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송계리 경로당,37.4933346,128.8529264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
더샵센트럴파크경로당,35.2095565,128.6978494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은아(아)경로당,35.2072999,128.6946419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소라(아)경로당,35.2066592,128.6884304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성(아)경로당,35.2125292,128.6996263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데(아)경로당,35.2142048,128.7017213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동성(아)경로당,35.2145986,128.7029463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성원1차(아)경로당,35.2118284,128.7006516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성원2차(아)경로당,35.2108515,128.7012648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북평1리 경로당,37.4464223,128.6625077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"북평3,6리 경로당",37.4485401,128.6674596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가목리 경로당,37.5296455,128.9451678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금용아파트 경로당,37.181645,128.482174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팔포경로당,34.92769,128.076823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5통경로당,34.928489,128.082617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
