무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중신경로당,35.563957,127.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥련2동 주민센터,37.426134,126.64824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선학동 주민센터,37.422367,126.701282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무릉회관,35.3232218,128.5150199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕소15리(신한)경로당,37.582115,127.21255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕소16리(코오롱)경로당,37.5897616,127.2184455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕소17리(현대홈타운)경로당,37.58704,127.2075337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕소18리(동부센트레빌)경로당,37.590386,127.22214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕소19리(아이파크)경로당,37.5890615,127.2228145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡10리(쌍용) 경로당,37.5789681,127.2191724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡11(건영) 경로당,37.5762549,127.222127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성삼경로당,37.66703,127.036087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금광A 경로당,37.6647568,127.0451907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청학 경로당,37.6691207,127.0389877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신우 경로당,37.6652818,127.0326951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방학동 어르신복지관,37.6705812,127.0322121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한산 한신휴플러스A 경로당,37.6556438,127.0428091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도봉산 경로당,37.6888928,127.0427777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방학3동 주민센터,37.6591767,127.027948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원당 경로당,37.660252,127.022242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세심천 경로당,37.6565143,127.0244608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산성경노당,35.3179504,128.5087984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠평경노당,35.315545,128.5071621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서원 경로당,37.6846364,127.0441927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창동대림A 경로당,37.6529269,127.0455855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유만 경로당,37.652418,127.038116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신도브래뉴A 경로당,37.6561062,127.044847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호어울림A 경로당,37.6557535,127.0417386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한산아이파크A 경로당,37.6572056,127.0437759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창5동 주민센터,37.6563276,127.0436444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창5동 경로당,37.6541092,127.0453421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온양6동 주민센터,36.7548513,127.0193302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
읍내1통 경로당,36.761559,127.0168756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신동아1차A 제2경로당,37.6592078,127.0275044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양크레오A 경로당,37.6649243,127.0302418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성A 경로당,37.6578667,127.0230521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
