무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두억 학평마을회관,34.702202,126.60756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매월 매월마을회관,34.7793113,126.536458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대월마을회관,34.773571,126.5425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원조아파트 노인회관,37.431277,129.1693421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신한 신정마을회관,34.707987,126.532845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신한 만화마을회관,34.710889,126.532783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신포 기동마을회관,34.699398,126.539731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신포 신월마을회관,34.699994,126.533041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신포 배드리마을회관,34.707251,126.537628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신한 한정마을회관,34.715382,126.533118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선황 방죽골마을회관,34.713884,126.586405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산 영선마을회관,34.693159,126.571577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산 부암마을회관,34.689063,126.57204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엄길 엄길마을회관,34.756495,126.592778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엄길 서호동마을회관,34.76161,126.594679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장천 장동마을회관,34.7543828,126.5795627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장천 효성마을회관,34.754213,126.583293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍풍 신풍마을회관,34.771003,126.573787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호포 문수마을회관,34.68444,126.540168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미암면사무소,34.699236,126.571701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산 남산마을회관,34.684643,126.567893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암리 경로당,36.6048964,127.2310312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국촌2리 남자 경로당,36.5752,127.265559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월하1리 경로당,36.593703,127.274383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍전리 무궁화할머니 경로당,36.57805,127.2796749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연서면사무소,36.5925606,127.2714366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성제2리 경로당,36.589424,127.262388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대2리 여자 경로당,36.584756,127.248141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성산1리 마을회관,35.8968,128.2821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍류리 경로당,36.5993841,127.2108856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍류 월정 경로당,36.5959698,127.2169958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍류리 여자(생천) 경로당,36.605704,127.216963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍류리 솔티 경로당,36.599032,127.221937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
