무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중묵 할머니경로당,36.4898871,126.7939707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕다리경로당,36.4962269,126.8109191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외덕 경로당,36.4996198,126.8138307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양사1리 경로당,36.500668,126.7663187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용천할머니 경로당,36.4832533,126.7516674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원봉양경로당,35.5143453,126.7619169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
샛뜸할머니 경로당,36.5216003,126.7739462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중묵리 경로당,36.4898871,126.7939707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화명근린공원,35.2243333,129.0147594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새싹공원,35.2233645,129.0064429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포천공원,35.1970404,129.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포천사거리 교통섬 공원,35.1980073,129.0066994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공창공원,35.2637886,129.0167863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우리공원,35.2601908,129.0152817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천사공원,35.2443908,129.0107345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건강공원,35.2638155,129.0213233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
열린공원,35.2514118,129.0137846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구삼공원,35.1958693,129.0068103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천남2리경로당,37.3386047,127.6219654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우와경로당,35.2786239,127.4127375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하신경로당,35.3034296,127.4238892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사래울경로당,37.4847273,126.8056459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이촌여성경로당,35.2844753,127.4148558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이촌경로당,35.2844753,127.4148558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화평2리경로당,37.25008,127.5620121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신해4리경로당,37.2171494,127.5334746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상활1리경로당,37.2410303,127.5300492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상활2리경로당,37.2359096,127.5276686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신1리경로당,37.1935,127.5364896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신2리경로당,37.190308,127.5261508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신3리경로당,37.1768819,127.5322601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은봉1리경로당,37.1818329,127.5491128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은봉2리경로당,37.1800129,127.566831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건장리경로당,37.188589,127.5497342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신해1리경로당,37.2246088,127.5477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신해2리경로당,37.2198429,127.5295553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신해3리경로당,37.2180274,127.5353472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심석1리경로당,37.2041123,127.5575915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심석2리경로당,37.1951423,127.5619802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심석3리경로당,37.1970393,127.55301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼군1리경로당,37.2199696,127.559211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼군2리경로당,37.2311635,127.5561829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오산리경로당,37.2392698,127.5583648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정단리경로당,37.2477328,127.5547354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화평1리경로당,37.2423983,127.5659286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은해경로당,36.3142312,127.3814112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내각4리 경로당,37.7048064,127.1637587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌면사무소,34.8817651,127.5787803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여흥1구 마을회관,34.8804642,127.5768071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여흥2구 경로당,34.8815465,127.579247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화양면사무소,34.708059,127.61342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감도마을회관,34.7271346,127.5675641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석교마을회관,34.704214,127.583132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청산2구 마을회관,34.867724,127.567172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연화 경로당,34.8281054,127.5668155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상봉1구 마을회관,34.8229814,127.554417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
취적2구 마을회관,34.8590181,127.5914329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신풍1구마을회관,34.83842,127.610323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡1리 경로당,37.7145111,127.209645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡2리 경로당,37.7278906,127.2101643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡6리 경로당,36.717834,127.529192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산5리 경로당,36.721196,127.536034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡1리경로당,36.698916,127.529598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산2리경로당,36.720073,127.536902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산4리경로당,36.725009,127.536302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산6리경로당,36.7207253,127.5382802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도원1리경로당,36.711933,127.536448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍정2리경로당,36.710468,127.553918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕암1리경로당,36.699444,127.543909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구성1리 경로당,36.680953,127.508069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국동리경로당,36.679129,127.525921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡4리 경로당,36.709086,127.525271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡5리 경로당,36.711082,127.524051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
형동1리경로당,36.701648,127.569547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세교1리경로당,36.714847,127.563463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비중리문화마을경로당,36.711457,127.580507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저곡리경로당,36.709647,127.593926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우산2리경로당,36.710925,127.601665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산3리경로당,36.721576,127.538852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산1리경로당,36.725502,127.538023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도원2리경로당,36.709406,127.539694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도원4리경로당,36.708038,127.5401665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세교2리경로당,36.708164,127.566948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비상리경로당,36.708209,127.582136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초정리경로당,36.716941,127.603298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동문42통 경로당,36.7835161,126.4621908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동문43통 경로당,36.7817143,126.4623048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙남경로당,37.5270162,126.8206956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간전경로당,35.1781455,127.5442553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평경로당,35.1790472,127.543629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해평경로당,35.1720288,127.5422957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중평경로당,35.1652639,127.5449685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
논곡경로당,35.1426456,127.5413282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간전면사무소,35.177984,127.5441005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구운청구(아)경로당,37.2857442,126.978051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군들경로당,37.2775667,126.9713101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서호노인복지관,37.2785713,126.9753374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼익2차(아)경로당,37.2690003,126.9546531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼익3차(아)경로당,37.2773547,126.9548616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG빌리지(아)1단지경로당,37.2702898,126.9374039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG빌리지(아)2단지중앙경로,37.2730428,126.9365607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동인아파트경로당,37.4937079,126.8488948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉현대아파트경로당,37.4919831,126.8585354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대홈타운2단지경로당,37.4915783,126.8615947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대(아)서부경로당,37.4919831,126.8585354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호아파트경로당,37.4942723,126.8574704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉3동 경로당,37.4870609,126.8553809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호반가든하임 경로당,37.3065,127.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
애플타운나임아파트 경로당,36.6858,126.8443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
힐스테이트광교 경로당,37.3065,127.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궐곡1리경로당,36.6836934,126.9096017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉2동 경로당,37.4935025,126.8519557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대(아)중부경로당,37.4919831,126.8585354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상우아파트경로당,37.493709,126.8607222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉동아이파크경로당,37.4899112,126.8597938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영화 아이닉스아파트 경로당,37.4826168,126.8491577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉3동 주민센터,37.4859537,126.8538272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개명경로당,37.4818865,126.850859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LG빌리지(아)3,4단지경로",37.2747453,126.9344959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일신건영(아)경로당,37.2705177,126.9551363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호매실휴먼시아4단지경로당,37.2753003,126.9463072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호매실휴먼시아8단지경로당,37.2720239,126.9457187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호매실휴먼시아5단지경로당,37.2724072,126.9396165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠보마을6단지 경로당,37.269169,126.939806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동촌 야외무더위쉼터,35.8079605,127.973705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심방 야외무더위쉼터,35.8255628,127.966762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예산2리 할머니 경로당,36.6805,126.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가온마을3단지경로당,37.275376,126.94264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡강남(아)경로당,37.278868,126.953292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모아미래도(아) 경로당,37.2750048,126.9387973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호반베르디움더퍼스트(아)경로당,37.2712291,126.9540029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호반베르디움더센트럴(아)경로당,37.2700181,126.9514361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상촌경로당,37.2682971,126.9381542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신미주(아)경로당,37.2700627,126.9529944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한진경로당,37.4846909,126.8519255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개봉대상아파트경로당,37.4822492,126.8498033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다전 야외무더위쉼터,35.8062068,127.9714267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양암 야외무더위쉼터,35.7646093,127.9772254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연곡 야외무더위쉼터,35.7762795,127.9736633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산 나무그늘 야외무더위쉼터,35.7393674,127.9921333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율리 야외 무더위쉼터,35.7252912,127.9891715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
몽석 야외무더위쉼터,35.7928772,128.0140734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류동금호어울림경로당,37.4982935,126.8391431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부골든(아)동부경로당,37.50504,126.8546799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류동하나은행,37.496205,126.845146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류동신협,37.4969909,126.8444305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오류1동 새마을금고,37.49617,126.8436855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예산5리 할머니 경로당,36.6773,126.8468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산성4리 할아버지(서오1차아파트) 경로당,36.6925,126.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
발연3리 우방유쉘아파트 경로당,36.6957,126.8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
발연4리 휴먼시아아파트 경로당,36.6972,126.8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남광하우스토리(아)경로당,37.2452811,126.9653987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서희스타힐스(아)경로당,37.2478154,126.9597552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진흥경로당,37.278903,126.9795343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서호(남)경로당,37.2717131,126.9860565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서호(여)경로당,37.2696868,126.9863705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벌터경로당,37.2635334,126.9920739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향천리 할머니 경로당,36.6822,126.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충일아파트 경로당,36.6816,126.8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주교1리 할머니 경로당,36.6842,126.8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주교2리 할머니 경로당,36.6877,126.8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원평2리(중벌) 경로당,36.6734914,126.8103628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주교6리 할머니(석탑아파트) 경로당,36.6873,126.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산성1리 할머니 경로당,36.6915,126.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성일(아)경로당,37.2813015,126.9791043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경남2차아파트경로당,37.5043887,126.85681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척LIG아)경로당,37.506145,126.862031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그랜드아파트경로당,37.507416,126.847396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척벽산베스트블루밍(아)경로당,37.504602,126.858955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼익1단지아파트경로당,37.5088301,126.8531625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간양4리 경로당,36.7308,126.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창소3리 할머니 경로당,36.7311,126.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
답내4리 경로당,37.656172,127.34351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼산2리(솔치) 경로당,37.3861,127.7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마석15리 경로당(마석역신도1차@),37.660994,127.304766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마석1리 경로당,37.6544374,127.3056683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
묵현11리 경로당,37.6586663,127.2920416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
묵현12리 경로당,37.6536085,127.2762746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구암2리 경로당(샛터),37.6601337,127.3713719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼익아파트 경로당,37.5448,127.3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황학경로당,35.5446038,127.0799036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사승경로당,35.5560013,127.065559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구룡리 경로당,36.3322037,126.8644035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갓고개 경로당,36.3377413,126.865089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안터골 경로당,36.3395546,126.8897963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주미골 경로당,36.3417469,126.8828736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화산 경로당,36.3548268,126.8610977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기암리 경로당,36.711472,127.451349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대원칸타빌아파트 경로당,36.707596,127.422634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백현1리 경로당,36.722256,127.367133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석우리 경로당,36.716652,127.456774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상평리 경로당,36.719197,127.451674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가곡2리 경로당,36.7236811,127.4616884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴정1리 경로당,36.729162,127.463113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"장대1리, 3리 경로당",36.741797,127.459117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학소리 할머니 경로당,36.744781,127.470112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정2리 경로당,36.746886,127.464197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일신리 경로당,36.754497,127.471828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유리 경로당,36.757563,127.477858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창리1리 경로당,36.740204,127.453675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교산,37.5218631,127.2059032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁안,37.5180899,127.1922396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목도,37.512949,127.1958003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
법동,37.5268743,127.1959552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상사창,37.4931082,127.1912395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성산,37.523651,127.1919736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와야,37.4990352,127.1854464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중촌,37.5027201,127.1950873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕일경로당,36.6596963,127.4869413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼덕경로당,36.6572904,127.4784886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽서정경로당,36.659721,127.476347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내덕1동 행정복지센터,36.658342,127.482631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕벌경로당,36.655916,127.485588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데삼성경로당,36.6553894,127.4946983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안덕벌경로당,36.6568702,127.498318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내덕2구경로당,36.6592502,127.4911349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화경로당,36.6521462,127.4804117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕암경로당,36.6560346,127.4841803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상당경로당,36.6509858,127.4918295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우암경로당,36.6474684,127.4855313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청도경로당,36.6504928,127.4872591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕일한마음 경로당,36.6521912,127.4853193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평화아파트 경로당,36.649977,127.4899577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국가유공자 경로당,36.6587557,127.4937404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내덕2동 행정복지센터,36.659549,127.490845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성산1리 경로당,36.7369508,127.4198277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재1리 경로당,36.729122,127.351859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재3리 경로당,36.724897,127.320899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재4리 경로당,36.723862,127.331229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암1리 경로당,36.4355361,127.0168582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암2리 경로당,36.4488745,127.00601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가야미경로당,36.4142906,126.9866428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평골 경로당,36.4084661,126.99472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평2리 경로당,36.4011082,126.9859183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본의1리 경로당,36.4276863,126.9973861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무수동 경로당,36.4291786,127.0048755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본의2리 경로당,36.4387327,126.9782426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천내2리 경로당,36.3532842,126.9831684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동강리경로당,36.3446482,126.969678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율량서희스타힐스 아파트 경로당,36.6634662,127.4951969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린파크(아),37.473504,127.155678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
위례롯데캐슬(아),37.474931,127.152394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
위례센트로엘(아),37.476574,127.145309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고골,37.5229147,127.1975861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오창7단지 부영아파트 경로당,36.737265,127.451133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여천1리 경로당,36.7701182,127.4916877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여천2리 경로당,36.772014,127.498347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화산(華山)리 경로당,36.757343,127.479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모정1리 경로당,36.749722,127.467998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원리1리 경로당,36.761543,127.457444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복현1리 경로당,36.744617,127.449321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴정3리 경로당,36.730764,127.464591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가좌보건진료소,36.7338169,127.3693248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
막동골경로당,36.4155816,127.0069619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안심동경로당,36.4182167,126.9929888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금대1리 경로당,36.764752,127.572488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금암2리 경로당,36.752085,127.556292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내둔리 경로당,36.739063,127.514853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대율1리 경로당,36.743155,127.523897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대율2리 경로당,36.737793,127.519586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부연1리 경로당,36.738945,127.568343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서당1리 경로당,36.731477,127.554621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대2리 경로당,36.739084,127.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영하2리 경로당,36.719636,127.578908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코아루아파트 경로당,36.707332,127.426327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장양3리 경로당,36.751197,127.533155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥수리 경로당,36.766247,127.5638963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용계3리 경로당,36.755164,127.518436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장양1리 경로당,36.759455,127.529831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장재2리 경로당,36.7454055,127.5509565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북이보건지소,36.7396634,127.5420305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세원아파트 경로당,36.6457501,127.4870458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용지동 경로당,36.3857849,126.7455892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대봉1리 경로당,36.3977775,126.7839587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용마2리 경로당,36.3896911,126.7466821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다운제일노인회관,35.556338,129.2717864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태화경로당,35.5558054,129.2830646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우화경로당,35.791363,127.427775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관산2동경로당,35.7920846,127.424079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁동경로당,35.7809241,127.473349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관산1동경로당,35.7900263,127.425064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마이경로당,35.7710746,127.475326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개실경로당,35.7902222,127.4027904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡경로당,35.770948,127.378782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대연장경로당,35.779063,127.381008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오산농협,35.9397465,126.9142451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
