무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
둘모아공원,36.14879,128.317093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
싸리골공원,36.153285,128.315693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갓골공원,36.143426,128.310892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두리공원,36.144762,128.309285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다붓1공원,36.156392,128.314393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다붓소공원,36.155879,128.311505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈동산공원,36.140036,128.314639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가시골공원,36.142791,128.31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다봉공원,36.156095,128.309603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서원(후방)경로당,35.749185,127.8282645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산양경로당,35.8289659,127.873933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원농산경로당,35.8088967,127.8700114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구미리 경로당겸마을회관,36.433284,129.35448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상율마을회관,35.738163,127.857605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도동마을회관,35.744518,127.858043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황산2구경로당,35.761957,127.8382397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당산경로당,35.7493481,127.8575586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석동경로당,35.7689885,127.8658502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원당경로당,35.7747677,127.8679592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
점터경로당,35.7356233,127.8093029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거차경로당,35.7467908,127.8371795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산경로당,35.7386654,127.8371735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡경로당,35.7359053,127.8281665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상천경로당,35.7458672,127.8227469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서원(덕천)경로당,35.744504,127.822309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동편마을회관,35.670024,127.858251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상고창마을회관,35.676821,127.863332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주암마을회관,35.689748,127.845484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오천2리 경로당,36.43239,129.322896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
