무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광암2리경로당,35.012897,126.765694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당촌경로당,35.0067901,126.8003302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송촌경로당,35.0164781,126.8092997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만봉경로당,34.909128,126.7783017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시녀울경로당,35.0444998,126.8258197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금와경로당,35.041836,126.816893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내정경로당,35.0438127,126.7882848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
욱실경로당,34.950568,126.751874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
욱곡경로당,34.9535315,126.7439321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예동경로당,34.9523598,126.7406208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
점촌2동 주민센터,36.5926937,128.1975342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡경로당,34.93414,126.787245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송길경로당,34.9709117,126.809436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문현경로당,34.955899,126.801892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장성경로당,34.9810561,126.7909873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나주노인회경로당,35.0329674,126.714403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신월경로당,35.0141964,126.7234085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송월주공경로당,35.0279308,126.7145082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송월부영경로당,35.0255254,126.7127634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
힐데스하임경로당,35.025484,126.716407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송월본4통경로당,35.025493,126.716396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양우내안애 센터시티,35.020387,126.716054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제창경로당,35.0046523,126.6876357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
투주경로당,35.0166407,126.6919026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서내여자경로당,35.0332891,126.7147482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어전경로당,35.0587923,126.8391588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평산2리경로당,35.0517203,126.8325871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새터경로당,35.0614016,126.8303617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광촌1리경로당,35.0570159,126.8701362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정광경로당,35.0687398,126.87242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장암경로당,34.9321822,126.8297963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강정경로당,34.926263,126.820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운흥경로당,34.914418,126.803208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만세경로당,34.9042198,126.8423449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
준적경로당,34.8936726,126.8283835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
척동경로당,34.8889343,126.861899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동춘근린공원 정자5,37.4090963,126.6700941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당산한강아파트경로당,37.527876,126.902747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우진경로당,34.983658,126.880479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중우하나린경로당,35.039418,126.852777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동사1리경로당,35.04131,126.847002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장치경로당,34.9354446,126.7535528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원봉경로당,34.9577696,126.8092807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용정경로당,34.926621,126.788339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장성뱅이경로당,34.927617,126.761647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두함경로당,34.97449,126.78991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
박실경로당,34.9911482,126.8108569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유정경로당,34.9887092,126.7986654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙동경로당,34.9871996,126.7886891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥산경로당,34.9878843,126.7803677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남성당경로당,35.017716,126.7268678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화경로당,35.0187775,126.7243485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송학당경로당,35.019333,126.7292466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송월4통경로당,35.0235779,126.7156103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신금경로당,35.049867,126.845648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금당경로당,35.0571258,126.8498082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연곡경로당,34.9963408,126.8564574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차산노인정,34.9930024,126.880394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
