위치명,위도,경도
성서중학교(운동장),35.8558619,128.5266039
용산중학교(운동장),35.854165999,128.53236019
보람공원,35.851028556,128.51827771
노인요양원앞공터,37.3784905,129.246983
춘추공원,35.8551821,128.53609016
죽전초등학교(운동장),35.857785599,128.5399257
죽전중학교(운동장),35.857567159,128.53897013
입석초등학교 운동장,37.199736713,128.29330421
구미중학교 운동장,36.146681809,128.32929178
도량초등학교 운동장,36.144298322,128.31959448
도봉초등학교 운동장,36.142226064,128.31694225
도산초등학교 운동장,36.141551355,128.3329648
도송중학교 운동장,36.14772781,128.32043414
야은초등학교 운동장,36.148620816,128.32149798
갓골공원,,
경구공원,,
관동공원,36.146734035,128.31148006
동살공원,,
두리공원,,
봉곡도서관공원,36.152914003,128.30769393
봉곡테마공원,,
솔밭공원,,
싸리골공원,,
경구고등학교 운동장,36.148244134,128.30787417
봉곡중학교 운동장,36.158830379,128.30460072
봉곡초등학교 운동장,36.153388827,128.3038172
선주고등학교 운동장,36.141762117,128.31225054
선주중학교 운동장,36.142580396,128.31323296
임고강변공원,36.04770077,128.9958633
농산물공동집하장 주차장,36.02445776,128.9866287
영천강변체육공원,35.97658664,128.9694833
단포초등학교 운동장,35.98087462,128.9747645
고경면복지회관 주차장,36.00165929,129.0459456
별빛중학교 운동장,36.00172945,129.0438809
고경중학교 운동장,36.00331458,129.066841
고경초등학교 운동장,36.00325861,129.0682057
북안면 희망마을 주차장,35.85163132,128.9912366
명주초등학교 운동장,35.87375312,128.994806
북안초등학교 운동장,35.91470734,129.0110981
영안중학교 운동장,35.9180009,129.0076988
북안면 반정3리 공원,35.92987452,129.000069
대창초등학교 운동장,35.86974586,128.9059891
대창면사무소 주차장,35.87593071,128.8945886
원평공원,,
구미여자중학교 운동장,36.125231511,128.32697948
구미초등학교 운동장,36.130172616,128.33386095
금오초등학교 운동장,36.123440197,128.33475114
금오여자고등학교 운동장,36.14171479,128.34510405
지산초등학교 운동장,36.140452271,128.34454478
문장골공원,,
소롯골공원,,
구미고등학교 운동장,36.137776573,128.33271431
구미여자고등학교 운동장,36.144449184,128.33168949
금호중·공업고등학교 운동장,35.9323833,128.8736683
금호초등학교 운동장,35.93461496,128.8805462
포은고등학교 운동장,35.94009772,128.8777508
신월숲,35.93779993,128.9024128
거여초등학교 운동장,35.93171829,128.9099091
어은숲,35.91954758,128.8976255
최무선과학관 주차장,35.90778445,128.8811871
청통중학교 운동장,35.99119529,128.8253049
청통초등학교 운동장,35.99525442,128.8236065
청통면사무소 주차장,35.99236787,128.8230353
청통복지타운 주차장,35.99202405,128.8234257
신녕중학교 운동장,36.04302238,128.7804909
신녕초등학교 운동장,36.0460182,128.789648
화덕초등학교 운동장,36.03276819,128.8328676
시안미술관 앞마당,36.03276128,128.889245
화산초등학교 운동장,36.02020885,128.8545292
오리장림 다목적광장,36.10231659,128.9142311
화북면사무소 주차장,36.10823056,128.9193562
자천초등학교 운동장,36.10979907,128.9214307
영천전자고등학교 운동장,36.06861527,128.8986926
자곡초등학교 운동장,36.06073518,128.8901002
보현청소년수련원 주차장,36.13863141,129.0334708
자천초등보현분교 운동장,36.13344036,129.04641771
구)자양중학교 주차장,36.07948733,129.0178893
임고초등학교 운동장,36.02164208,128.973363
곰들덤공원,36.02837292,128.9741723
당곡중학교 강당,37.492357189,126.93267783
구암초등학교 다목적 강당,37.489661638,126.94739796
관악중학교 강당,37.481258999,126.96191189
남부초등학교 강당,37.485121057,126.92218264
조원초등학교 강당,37.484128127,126.90950675
난우초등학교 체육관,37.477117027,126.91765065
채운초등학교,36.169895,127.068209
난향초등학교 소강당,37.462820268,126.91833549
신성초등학교 별관동,37.472003852,126.93675223
신우초등학교 다목적강당,37.463265318,126.93253663
삼성초등학교 강당,37.468520687,126.9404946
우로지생태공원,35.98342237,128.9576302
금호강변공원,35.97041182,128.9445889
영동고등학교 운동장,35.97802231,128.9460965
영천고등학교 운동장,35.97285797,128.9444534
영천중학교 앞 공터주차장,35.97489409,128.9288632
영천중학교 운동장,35.97489409,128.9288632
영천시민운동장,35.96984069,128.9234861
영천영화초등학교 운동장,35.96545165,128.9222977
남부동복지회관 주차장,35.94199478,128.9357172
성남여중고 운동장,35.94927789,128.9317952
영천초등학교 운동장,35.96159095,128.9319754
영천역광장,35.95947458,128.9391635
중앙교회 주차장,35.96210188,128.9385701
이마트영천점 주차장,35.95843239,128.9099893
금호소공원,35.93255094,128.8751447
정문학교 운동장,37.461712863,126.91695319
난향초등학교 운동장,37.462820268,126.91833549
미도어린이공원,,
관악산난곡공원,,
중앙분수대 및 중앙도로,37.459740454,126.92075314
장군봉근린공원,37.48146698,126.93477246
봉림어린이공원,,
서원어린이공원,37.476856565,126.93324796
신관중학교 운동장,37.480201786,126.93445247
신림초등학교 운동장,37.477119493,126.92687594
호박골어린이공원,,
신성초등학교 운동장,37.472003852,126.93675223
해태어린이공원,37.472323016,126.94062272
쑥고개어린이공원,,
신화어린이공원,,
신림중학교 운동장,37.470328959,126.94600523
광신고등학교 운동장,37.464475931,126.92593876
신우초등학교 운동장,37.463265318,126.93253663
원신초등학교 운동장,37.467197795,126.92724282
약수암어린이공원,37.459578629,126.93297849
합실어린이공원,37.461937683,126.9302184
미림여자고등학교 운동장,37.467248233,126.93331981
삼성중학교 운동장,37.467606258,126.94251197
삼성고등학교 운동장,37.469138534,126.94366836
관악산 만남의광장,,
"경복고등학교(교사3호관, 강당)",37.5859472,126.9715094
교남동주민센터,37.57191423,126.961982
매동초등학교(체육관),37.5774983,126.9669436
무악동 주민센터,37.57581601,126.9580239
무악동노인복지센터,37.57581601,126.9580239
서울과학고(창의인재관 -영재동),37.5915476,126.9984375
서울독립문초등학교,37.574258,126.9599719
숭인제1동주민센터,37.57783614,127.0156329
아름꿈도서관,37.5726217,127.0171158
올림픽기념 국민생활관,37.5904592,126.998772
재동초등학교(본관동),37.58002838,126.9851785
종로56가동주민센터,37.57206081,127.0050305
종로구민회관,37.57350163,127.0143719
종로노인종합복지관,37.57666665,127.006002
종로문화체육센터,37.57421081,126.9646247
창신제3동주민센터,37.578091,127.0145585
"청운중학교(체육관, 급식실)",37.58917265,126.971087
서울과학고(융합인재관 -과학동),37.5915476,126.9984375
청운초등학교(교사동),37.5859214,126.969236
평창동주민센터,37.60637069,126.9683982
혜화동 자치회관,37.5868518,127.0005661
감나무골공원,37.61276441,126.9702797
경기상업고등학교,37.58925889,126.9700589
경복고등학교,37.5859472,126.9715094
교동초등학교,37.57500477,126.9881499
상명대학교사범대학부속여자중고등학교,37.60410972,126.9551587
상명대학교사범대학부속초등학교,37.60044146,126.956708
서울농학교,37.58564378,126.9687742
서울사대부설여자중학교,37.57760015,127.0042973
서울예술고등학교,37.60572574,126.9678915
서울재동초등학교,37.58002838,126.9851785
세검정초등학교,37.60347028,126.9609709
수도교회,37.5752056,126.9649659
숭인공원,37.57747268,127.0182942
연지공원,37.575961,127.000783
올림픽기념국민생활관,37.5904592,126.998772
와룡공원,37.591168776,126.99012204
운현초등학교,37.575339863,126.98737555
원서공원,37.57823398,126.9885598
월암공원,37.588926,126.962431
종로산업정보학교,37.57257143,127.0171882
중앙고등학교,37.58378759,126.9874738
지봉골공원,37.57894723,127.0144681
참샘골공원,37.615157,126.974588
창신공원,37.578208,127.012921
창신초등학교,37.57621184,127.0142955
청운중학교,37.58917265,126.971087
청운초등학교,37.5859214,126.969236
탑골공원,37.57061151,126.9880601
평창공원,37.61078353,126.9781414
마령중학교 운동장,35.732901359,127.37165839
마령초등학교 운동장,35.735508201,127.36919439
부귀중학교 운동장,35.840265482,127.3661638
부귀초등학교 운동장,35.837401282,127.36080692
장승초등학교 운동장,35.799379234,127.33458837
조림초등학교 운동장,35.872461834,127.43029199
주천중학교 운동장,35.978681,127.42915555
주천초등학교 운동장,35.976417707,127.42626085
내수2근린공원,37.572387,126.971583
대동세무고등학교,37.58158201,126.9879303
대신고등학교,37.57312494,126.9612539
덕성여자고등학교,37.57776127,126.9835578
덕성여자중학교,37.57778625,126.9819095
동대문성곽공원,37.572179,127.009045
매동초등학교,37.5774983,126.9669436
명륜공원,37.5880158,126.998236
명신초등학교,37.58145198,127.0146226
내수1근린공원,37.573664,126.970521
무악공원,37.577439,126.960618
무악동쉼터,37.576556,126.960706
배화여자고등학교,37.578486,126.966855
사직공원,37.57630584,126.9686196
삼청공원,37.58770101,126.9834514
청동초등학교,36.212133,127.19722
황화초등학교,36.089301,127.089396
진안고원시장 주차장,35.792674,127.42842784
진안공업고등학교 운동장,35.800597133,127.41670366
진안여자중학교 운동장,35.801547098,127.42134631
진안중앙초등학교 운동장,35.795747762,127.43618796
진안중학교 운동장,35.800742655,127.41839928
진안공설운동장 주차장(국궁장),35.788183985,127.42727101
진안군청 주차장,35.791253877,127.42466802
진안제일고등학교 운동장,35.786970277,127.42080037
진안초등학교 운동장,35.79123409,127.4241458
오천초등학교 운동장,35.77627435,127.49287077
한방고등학교 운동장,35.770718422,127.3774522
송풍초등학교 운동장,35.965200017,127.5185421
안천고등학교 운동장,35.900297366,127.56017061
동향중학교 운동장,35.835509316,127.57234985
동향초등학교 운동장,35.8394414,127.56569723
백운중학교 운동장,35.688987997,127.39755795
백운초등학교 운동장,35.691733037,127.39926413
외궁초등학교 운동장,35.706554615,127.32591248
진성중학교 운동장,35.704615116,127.32187803
마령고등학교 운동장,35.732247375,127.37213287
강경중앙초등학교,36.159783,127.019141
강경황산초등학교,36.157725,127.012748
건양고등학교,36.141062,127.23613
광석중학교,36.238583,127.08132
광석초등학교,36.243584,127.080577
노성초등학교,36.277946,127.120993
논산공설운동장,36.194985,127.101924
논산내동초등학교,36.186058,127.104078
대명초등학교,36.297352,127.167353
도산초등학교,36.161701,127.315632
동성초등학교,36.2035,127.092408
반월초등학교,36.203809,127.08397
백석초등학교,36.247347,127.17957
벌곡초등학교,36.208132,127.266129
부적초등학교,36.212012,127.13654
부창초등학교,36.200074,127.084892
상월초등학교,36.293826,127.139978
성덕초등학교,36.176643,127.12936
성동초등학교,36.199617,127.033406
양촌초등학교,36.138487,127.233411
연무초등학교,36.117305,127.096869
왕전초등학교,36.239805,127.108501
원봉초등학교,36.211769,127.060181
은진초등학교,36.168334,127.106677
이화초등학교,36.150985,127.071904
청진1리 GS주유소 앞,36.179037,129.390459
스타팜펜션 앞 공터,36.170445299,129.39606669
청진2리 선정마을입구 앞,36.174566,129.392903
사랑의유람선 앞,36.163639,129.397901
작은행복펜션 앞 공터,36.157791,129.396307
오도해수욕장 입구,36.154072,129.398408
칠포1리 고지대(마루펜션 주차장),36.145411,129.396876
칠포2주유소 앞 공터,36.140848,129.392507
칠포해수욕장위부대앞,36.132663,129.396495
곡강3리 마을회관 뒷편 공터,36.12814816,129.3985069
용한1리 마을입구,36.110003,129.426602
죽천초등학교 앞,36.0982741,129.4279058
죽천마을입구 앞 버스정류장,36.091131,129.417611
해뜨는집 앞 공터,36.088644,129.417567
해안로511번길10,36.0734966,129.4131421
포항해양과학고등학교 앞,36.07418768,129.4061979
환호여중 앞,36.07106572,129.4003185
환호해맞이공원,36.067395,129.392054
청림초등학교 앞,35.99598996,129.4043868
해병대 북문 주변,35.99404133,129.4150909
동해초등학교 주변,35.98793269,129.4410724
임곡1리 버스승강장 앞,35.994284,129.457586
청룡회관 입구,36.000179,129.461211
카페마레 옆 공터,36.007406,129.467201
입암2리마을회관 앞 공터,36.01333738,129.476877
화진1리 마을회관,36.23782254,129.3847276
화진2리 마을회관 주변,36.24021924,129.3832745
화진3리 마을회관 주변,36.24467803,129.371451
포항해양과학고등학교 운동장,36.07418768,129.4061979
항구초등학교 운동장,36.07101432,129.4007254
대도중학교 운동장,36.07284871,129.3965861
환호해맞이공원,36.068027,129.395063
흥곡2리 마을회관 주변,36.10458249,129.2399478
흥곡1리 마을회관 주변,36.0930332,129.2396687
흥안1리 마을회관 주변,36.12548993,129.3742069
흥안2리 마을회관 주변,36.12318732,129.376554
(구)지경리검문소 앞 공터,36.26329877,129.3743727
화진휴게소 앞 공터,36.254294,129.371919
화진교 옆 공터,36.250187,129.370122
화진1리 버스정류장 옆,36.236555,129.382411
화진2리 비취모텔 앞,36.239538,129.381662
1박2일펜션 앞,36.234262,129.381191
조사리버스승강장 앞,36.222607,129.384534
방어침례교회 앞,36.212114,129.381702
월포백번횟집앞,36.20858407,129.3767824
월포다리,36.20797766,129.3728374
월포초교 뒷뜰앞,36.202982,129.366197
오션뷰 펜션 앞,36.194569,129.369842
이가힐펜션 앞,36.184224,129.383814
이가리 산68-3 일원,36.185399,129.381944
칠포1리 마을회관 주변,36.1438725,129.3954178
칠포2리 마을회관 주변,36.14166483,129.394622
침곡리 마을회관 주변,36.16621076,129.1277779
탑정1리 마을회관 주변,36.15635987,129.1862284
탑정2리 마을회관 주변,36.15357993,129.2026118
신광초등학교 운동장,36.12951957,129.2619455
신광중학교 운동장,36.13077627,129.2639097
필화1리 마을회관 주변,36.19787003,129.3506872
필화2리 마을회관 주변,36.19926959,129.358497
하대리 마을회관 주변,36.19026039,129.3325514
하사리 마을회관 주변,36.26104452,129.0692339
하사리 소공원,36.255977,129.082274
하송2리 마을회관 주변,36.21332574,129.3518568
하송1리 마을회관 주변,36.20918054,129.3425274
포항학생야영장,36.30303443,129.2486265
학야리 마을회관 주변,36.053121,129.1984677
학천초등학교 운동장,36.07684961,129.3278417
농산물 도매시장 주차장,36.0818526,129.3366913
도음산도립공원,36.079811,129.304977
친환경영농지원센터,36.20264684,129.0953681
기계면사무소,36.0720197,129.209888
기계초등학교 운동장,36.07222982,129.2035678
현내리 마을회관 주변,36.18309119,129.0819409
호리 마을회관 주변,36.13201022,129.2920586
화대리 마을회관 주변,36.07701976,129.2205411
화봉리 마을회관 주변,36.08845616,129.2166091
포항항도중학교 운동장,36.01812187,129.3561058
대잠초등학교 운동장,36.01983575,129.3530692
죽성2리 마을회관 주변,36.13209862,129.2499708
죽성1리 마을회관 주변,36.1219948,129.2452668
죽천2리 마을회관 주변,36.08378762,129.4164448
죽천1리 마을회관 주변,36.0894499,129.4192734
중산2리 마을회관 주변,36.23957296,129.3293852
중산1리 마을회관 주변,36.23683273,129.3285253
보경사 주차장,36.243913,129.320616
(구)포항역 폐철도부지,36.035532,129.360225
(구)포항중앙초등학교 운동장,36.04314463,129.368701
포항초등학교 운동장,36.0426645,129.363995
선린요양병원 주차장,36.04650704,129.3666972
포항여자고등학교 운동장,36.05064098,129.3643135
포항중학교 운동장,36.04991008,129.3655565
포항항도초등학교 운동장,36.05231011,129.3690324
지가2리 마을회관 주변,36.08388389,129.1833755
지가1리 마을숲 주변,36.088778,129.164211
(구)지경리검문소 주변,36.26329877,129.3743727
지경3리 마을회관 주변,36.2699947,129.3587185
지동리 마을회관 주변,36.12304202,129.0811709
청계리 마을회관 주변,36.21200632,129.3258902
청진3리 어민복지회관 주변,36.17050999,129.3969754
청진2리 마을회관 주변,36.17497953,129.3944179
청진1리 마을회관 주변,36.18003509,129.3921091
초곡리 마을회관 주변,36.08598665,129.3194308
이가리 마을회관 주변,36.18356727,129.38793998
달전초등학교 운동장,36.06346812,129.3346913
인비리 마을회관 주변,36.08786054,129.1536376
일광리 마을회관 주변,36.14719666,129.0799383
경북간호고등학교 운동장,36.163444,129.093593
장량초등학교 운동장,36.07138941,129.3803032
장성초등학교 운동장,36.06988406,129.3718901
장원초등학교 운동장,36.08170571,129.3849209
장성15어린이공원,36.076326,129.384252
포항장흥초등학교 운동장,36.07891582,129.3928945
장성6어린이공원,36.076717,129.387067
양덕초등학교 운동장,36.07986851,129.4032722
양덕축구장,36.077753,129.399475
포항대학교 운동장,36.085226,129.409356
장흥중학교 운동장,36.08581007,129.3869364
장성4어린이공원,36.083286,129.394122
장성고등학교 운동장,36.08589653,129.3845858
포항송곡초등학교 운동장,36.092255672,129.3844664
정자리 마을회관 주변,36.1310857,129.1022558
조사리 마을회관 주변,36.22333295,129.3848345
영흥초등학교 운동장,36.03133245,129.3677071
죽도빗물펌프장,36.03359641,129.3638392
죽도동주민센터,36.03121238,129.36320004
죽도2어린이공원,36.02963086,129.3595101
죽도초등학교 운동장,36.02204157,129.3561782
포항여자전자고등학교 운동장,36.05062736,129.3477769
경북과학고등학교 운동장,36.04682975,129.3515872
포항대흥초등학교 운동장,36.04619551,129.351768
대흥중학교 운동장,36.04530518,129.3539781
용흥초등학교 운동장,36.03913796,129.3488778
동지여자고등학교 운동장,36.03776977,129.344209
용흥중학교 운동장,36.0377511,129.3512328
동북지방통계청,36.03506896,129.3558609
포항남부초등학교 운동장,36.02852574,129.3559632
우각2리 마을회관 주변,36.1149606,129.2574901
우각1리 마을회관 주변,36.1046225,129.2635051
죽천초등학교 운동장,36.0982741,129.4279058
세화고등학교 운동장,36.05282744,129.352103
포항여자중학교 운동장,36.05313336,129.3622001
유성여자고등학교 운동장,36.05776975,129.3610161
대동중고등학교 운동장,36.05831081,129.3571486
중앙초등학교 운동장,36.059326,129.365685
두호초등학교 운동장,36.06410283,129.36808997
창포중학교 운동장,36.06592195,129.3690456
창포초등학교 운동장,36.06681739,129.3689615
월평리 마을회관 주변,36.20472029,129.0698398
월포초등학교 운동장,36.20319667,129.3674949
유계리 마을회관 주변,36.19402789,129.304959
율산1리 마을회관 주변,36.12428264,129.1752141
율산2리 마을회관 주변,36.13124012,129.1775031
호암경로당 주변,36.167291,129.344315
소동리 마을회관,36.16343605,129.3561203
신흥리 마을회관 공터,36.15480638,129.3764507
안덕2리 마을회관 주변,36.15814507,129.2667588
안덕1리 마을회관 주변,36.1460793,129.2667402
양백2리 마을회관 주변,36.13081741,129.3249482
양백1리 마을회관 주변,36.12602314,129.3207287
양학초등학교 운동장,36.03231421,129.3439807
양학중학교 운동장,36.03347592,129.3418898
양학생활체육운동장,36.036292,129.340776
오덕1리 마을회관 주변,36.16582585,129.1857358
오덕2리 마을회관 주변,36.14421644,129.1758223
오도1리 마을회관 주변,36.15425448,129.3995954
오도2리 마을회관 주변,36.16445799,129.3990088
용곡리 정자 및 인근 공터,36.122063,129.312207
용곡리 마을회관 주변,36.12214566,129.3099001
용기1리 마을회관 주변,36.13272199,129.1653485
기북초등학교 운동장,36.128829,129.167845
용두1리 마을회관 주변,36.19485124,129.3727123
용전2리 마을회관 주변,36.125868,129.3423893
용전1리 마을회관 주변,36.12076078,129.3296665
용천2리 마을회관 주변,36.14241121,129.3533539
곡강초등학교 운동장,36.13070858,129.3488016
용한2리 마을회관 주변,36.10231594,129.4310101
용한1리 마을회관 주변,36.11152777,129.4256624
반곡리 마을회관 주변,36.170193,129.270784
방석2리부둣가,36.232921,129.381824
방석보건진료소,36.23068264,129.3693512
방어리 마을회관 주변,36.21143907,129.380551
방흥리 마을회관 주변,36.18141574,129.0945134
봉계1리 마을회관 주변,36.07103849,129.1689164
봉계2리 마을회관 주변,36.08019829,129.160639
봉계리 마을회관 주변,36.1970587,129.0526432
흥해서부초등학교 운동장,36.11580468,129.3144625
사정1리 마을회관 주변,36.13294097,129.2712092
사정2리 마을회관 주변,36.1417611,129.2743738
상대리 마을회관 주변,36.18946608,129.3202082
상사리 마을회관 주변,36.25317822,129.1087626
상송2리 마을회관 주변,36.20863174,129.3414749
상송1리 마을회관 주변,36.20949715,129.3377651
죽장초등학교 상옥분교장 운동장,36.24665397,129.2138936
상읍2리 마을회관 주변,36.14679448,129.2473513
상읍1리 마을회관 주변,36.13377606,129.258118
서정2리 마을회관 주변,36.19383354,129.3263572
서정1리 마을회관 주변,36.19102979,129.3111044
석계리마을회관 주변,36.21529119,129.1249215
성계1리 마을회관 주변,36.05126555,129.220909
성계2리 마을회관 주변,36.05815661,129.2111602
성곡3리 새마을복지관 주변,36.0805251,129.3487325
성곡농장경로당 주변,36.08680742,129.3569561
성곡1리 마을회관 주변,36.09123229,129.346165
흥해공업고등학교 운동장,36.10636221,129.3391361
흥해남산초등학교 운동장,36.1043437,129.3456002
망천어린이공원,36.11129604,129.3523804
남성7 어린이공원,36.107338,129.348612
중성어린이공원,36.110089,129.350825
두마리 마을회관 주변,36.16817611,129.0255174
물의공원,36.065281,129.388565
두호1어린이공원,36.064556,129.381182
두호5어린이공원,36.067396,129.381831
두호동산,36.070428,129.383793
포항동부초등학교 운동장,36.062627,129.380404
두호남부초등학교 운동장,36.06169813,129.3739612
포항고등학교 운동장,36.05737297,129.3705246
두호고등학교 운동장,36.06279072,129.373204
창포6공원,36.067386,129.372495
마북리 마을회관 주변,36.19412795,129.2453068
만석1리 마을회관 주변,36.15028897,129.274518
포항환경학교 운동장,36.1591518,129.2763784
농업기술센터,36.11357755,129.3049275
매현1리 마을회관 주변,36.17245385,129.1120643
매현2리 마을회관 주변,36.17777754,129.1191732
명안2리 마을회관 주변,36.18002882,129.2890741
기계면새마을회관 주차장,36.065022,129.195241
미남리 마을회관 주변,36.19440016,129.3414643
청하중학교 운동장,36.1946549,129.3358075
미현리 마을회관 주변,36.10721538,129.2206849
기일리 노인정 주변,36.17338552,129.2365357
남계리 마을회관 주변,36.10327225,129.1251549
남송1리 마을회관 주변,36.10011999,129.3679363
남송3리 마을회관 주변,36.11263367,129.3833334
내단2리 마을회관 주변,36.07135501,129.2251586
내단3리 마을회관 주변,36.07188672,129.243992
내단1리 마을회관 주변,36.06211907,129.2310994
냉수1리 마을회관 주변,36.09106633,129.2547948
냉수2리 마을회관 주변,36.09468379,129.2602003
대곡2리 마을회관 주변,36.11278171,129.1642943
수곡리 경로당 주변,36.11617563,129.1717211
대곡1리 마을회관 주변,36.12125087,129.161324
대련3리 마을회관 주변,36.04621017,129.3208856
대련1리 마을회관 주변,36.04677797,129.3125813
포항예술고등학교 운동장,36.05180945,129.3148056
대전2리 마을회관 주변,36.25896673,129.3431505
대전1리 마을회관 주변,36.253316,129.355791
청하초등학교 운동장,36.19871044,129.3377777
덕성1리 마을회관 주변,36.14993771,129.3053117
덕성2리 마을회관 주변,36.14499076,129.3212831
덕장1리 마을회관 주변,36.13426552,129.3344376
덕장2리 마을회관 주변,36.14464989,129.3446896
청하면민복지회관,36.20145856,129.3404429
흥해초등학교 운동장,36.11466212,129.3465024
흥해중학교 운동장,36.10921642,129.3411705
효자초등학교 운동장,36.00566646,129.3375138
포항제철초등학교 운동장,36.01282385,129.3278907
포스텍 운동장,36.012194,129.320423
포항제철중학교 운동장,36.02087871,129.3284516
포항제철지곡초등학교 운동장,36.02930735,129.3201454
지곡라공원,36.033341,129.313441
포항제철고등학교 운동장,36.02845302,129.3281466
후동리 마을회관 주변,35.98710397,129.531951
흥환리 마을회관 주변,36.02594738,129.5039309
가사리 마을회관 주변,36.19340505,129.1496649
가안2리 마을회관 주변,36.127111,129.126083
가안1리 마을회관 주변,36.1067122,129.1323628
감곡리 마을회관 주변,36.14464732,129.1219029
계전리 마을회관 주변,36.10211931,129.2087948
고지2리 마을회관 주변,36.07151043,129.188547
고지리 마을쉼터,36.073214,129.178013
고현1리 마을회관,36.16449258,129.3299517
고현2리 마을회관,36.16610803,129.3299062
곡강3리 마을회관 주변,36.12814816,129.3985069
관천리 마을회관 주변,36.12229421,129.1548269
광천1리 경로당 주변,36.23286059,129.3433184
송라초등학교 운동장,36.22890798,129.3557486
구지리 마을회관 주변,36.1063051,129.1420473
